,person_id,redirect_id,first_name,family_name,party,constituency
404,uk.org.publicwhip/person/10405,,David,Madel,,
405,uk.org.publicwhip/person/10406,,Kenneth,Maginnis,,
406,uk.org.publicwhip/person/10407,,Alice,Mahon,,
407,uk.org.publicwhip/person/10408,,John,Major,,
408,uk.org.publicwhip/person/10409,,Humfrey,Malins,,
409,uk.org.publicwhip/person/10410,,Judy,Mallaber,,
410,uk.org.publicwhip/person/10411,,Seamus,Mallon,,
411,uk.org.publicwhip/person/10412,,Peter,Mandelson,,
412,uk.org.publicwhip/person/10413,,John Cradock,Maples,,
413,uk.org.publicwhip/person/10414,,John,Marek,,
414,uk.org.publicwhip/person/10415,,Gordon,Marsden,Labour,Blackpool South
415,uk.org.publicwhip/person/10416,,Paul,Marsden,,
416,uk.org.publicwhip/person/10417,,David,Marshall,,
417,uk.org.publicwhip/person/10418,,Jim,Marshall,,
418,uk.org.publicwhip/person/10419,,Robert,Marshall-Andrews,,
419,uk.org.publicwhip/person/10420,,Michael John,Martin,,
420,uk.org.publicwhip/person/10421,,Eric,Martlew,,
421,uk.org.publicwhip/person/10422,,Michael,Mates,,
422,uk.org.publicwhip/person/10423,,Francis,Maude,Conservative,Horsham
423,uk.org.publicwhip/person/10424,,Brian,Mawhinney,,
424,uk.org.publicwhip/person/10425,,John,Maxton,,
425,uk.org.publicwhip/person/10426,,Theresa,May,Conservative,Maidenhead
426,uk.org.publicwhip/person/10427,,Michael,Meacher,Labour,Oldham West and Royton
427,uk.org.publicwhip/person/10428,,Alan,Meale,Labour,Mansfield
428,uk.org.publicwhip/person/10429,,Piers,Merchant,,
429,uk.org.publicwhip/person/10430,,Gillian,Merron,,
430,uk.org.publicwhip/person/10431,,Alun,Michael,,
431,uk.org.publicwhip/person/10432,,Bill,Michie,,
432,uk.org.publicwhip/person/10433,,Ray,Michie,,
433,uk.org.publicwhip/person/10434,,Alan,Milburn,,
434,uk.org.publicwhip/person/10435,,Andrew,Miller,Labour,Ellesmere Port and Neston
435,uk.org.publicwhip/person/10436,,Austin,Mitchell,Labour,Great Grimsby
436,uk.org.publicwhip/person/10437,,Laura,Moffatt,,
437,uk.org.publicwhip/person/10438,,George,Moonie,,
438,uk.org.publicwhip/person/10439,,Michael,Moore,Liberal Democrat,"Berwickshire, Roxburgh and Selkirk"
439,uk.org.publicwhip/person/10440,,Margaret,Moran,,
440,uk.org.publicwhip/person/10441,,Alasdair,Morgan,,
441,uk.org.publicwhip/person/10442,,Julie,Morgan,,
442,uk.org.publicwhip/person/10443,,Rhodri,Morgan,,
443,uk.org.publicwhip/person/10444,,Elliot,Morley,,
444,uk.org.publicwhip/person/10445,,Estelle,Morris,,
445,uk.org.publicwhip/person/10446,,John,Morris,,
446,uk.org.publicwhip/person/10447,,Malcolm,Moss,,
447,uk.org.publicwhip/person/10448,,Kali,Mountford,,
448,uk.org.publicwhip/person/10449,,Mo,Mowlam,,
449,uk.org.publicwhip/person/10450,,George,Mudie,Labour,Leeds East
450,uk.org.publicwhip/person/10451,,Chris,Mullin,,
451,uk.org.publicwhip/person/10452,,Denis,Murphy,,
452,uk.org.publicwhip/person/10453,,Jim,Murphy,Labour,East Renfrewshire
453,uk.org.publicwhip/person/10454,,Paul Peter,Murphy,Labour,Torfaen
454,uk.org.publicwhip/person/10455,,Doug,Naysmith,,
455,uk.org.publicwhip/person/10456,,Patrick,Nicholls,,
456,uk.org.publicwhip/person/10457,,Archie,Norman,,
457,uk.org.publicwhip/person/10458,,Dan,Norris,,
458,uk.org.publicwhip/person/10459,,Mark,Oaten,,
459,uk.org.publicwhip/person/10460,,Bill,O'Brien,,
460,uk.org.publicwhip/person/10461,,Mike,O'Brien,,
461,uk.org.publicwhip/person/10462,,Edward,O'Hara,,
462,uk.org.publicwhip/person/10463,,Bill,Olner,,
463,uk.org.publicwhip/person/10464,,Martin,O'Neill,,
464,uk.org.publicwhip/person/10465,,Lembit,Öpik,,
465,uk.org.publicwhip/person/10466,,Diana,Organ,,
466,uk.org.publicwhip/person/10467,,Sandra,Osborne,Labour,"Ayr, Carrick and Cumnock"
467,uk.org.publicwhip/person/10468,,Richard,Ottaway,Conservative,Croydon South
468,uk.org.publicwhip/person/10469,,Richard,Page,,
469,uk.org.publicwhip/person/10470,,James,Paice,Conservative,South East Cambridgeshire
470,uk.org.publicwhip/person/10471,,Ian Richard Kyle,Paisley,,
471,uk.org.publicwhip/person/10472,,Nick,Palmer,,
472,uk.org.publicwhip/person/10473,,Owen,Paterson,Conservative,North Shropshire
473,uk.org.publicwhip/person/10474,,Ian,Pearson,,
474,uk.org.publicwhip/person/10475,,Tom,Pendry,,
475,uk.org.publicwhip/person/10476,,Linda,Perham,,
476,uk.org.publicwhip/person/10477,,Eric,Pickles,Conservative,Brentwood and Ongar
477,uk.org.publicwhip/person/10478,,Colin,Pickthall,,
478,uk.org.publicwhip/person/10479,,Peter,Pike,,
479,uk.org.publicwhip/person/10480,,James,Plaskitt,,
480,uk.org.publicwhip/person/10481,,Kerry,Pollard,,
481,uk.org.publicwhip/person/10482,,Chris,Pond,,
482,uk.org.publicwhip/person/10483,,Greg,Pope,,
483,uk.org.publicwhip/person/10484,,Steve,Pound,Labour,Ealing North
484,uk.org.publicwhip/person/10485,,Raymond,Powell,,
485,uk.org.publicwhip/person/10486,,Bridget,Prentice,,
486,uk.org.publicwhip/person/10487,,Gordon,Prentice,,
487,uk.org.publicwhip/person/10488,,John Leslie,Prescott,,
488,uk.org.publicwhip/person/10489,,Dame Dawn,Primarolo,Labour,Bristol South
489,uk.org.publicwhip/person/10490,,David,Prior,,
490,uk.org.publicwhip/person/10491,,Gwyn,Prosser,,
491,uk.org.publicwhip/person/10492,,Ken,Purchase,,
492,uk.org.publicwhip/person/10493,,Joyce,Quin,,
493,uk.org.publicwhip/person/10494,,Lawrie,Quinn,,
494,uk.org.publicwhip/person/10495,,Giles,Radice,,
495,uk.org.publicwhip/person/10496,,Bill,Rammell,,
496,uk.org.publicwhip/person/10497,,Syd,Rapson,,
497,uk.org.publicwhip/person/10498,,Nick,Raynsford,Labour,Greenwich and Woolwich
498,uk.org.publicwhip/person/10499,,John,Redwood,Conservative,Wokingham
499,uk.org.publicwhip/person/10500,,Andy,Reed,,
500,uk.org.publicwhip/person/10501,,John,Reid,,
501,uk.org.publicwhip/person/10502,,David,Rendel,,
502,uk.org.publicwhip/person/10503,,Andrew Robert George,Robathan,Conservative,South Leicestershire
503,uk.org.publicwhip/person/10504,,George,Robertson,,
504,uk.org.publicwhip/person/10505,,Laurence,Robertson,Conservative,Tewkesbury
505,uk.org.publicwhip/person/10506,,Geoffrey,Robinson,Labour,Coventry North West
506,uk.org.publicwhip/person/10507,,Peter,Robinson,,
507,uk.org.publicwhip/person/10508,,Barbara,Roche,,
508,uk.org.publicwhip/person/10509,,Marion,Roe,,
509,uk.org.publicwhip/person/10510,,Allan,Rogers,,
510,uk.org.publicwhip/person/10511,,Jeff,Rooker,,
511,uk.org.publicwhip/person/10512,,Terry,Rooney,,
512,uk.org.publicwhip/person/10513,,Ernie,Ross,,
513,uk.org.publicwhip/person/10514,,William,Ross,,
514,uk.org.publicwhip/person/10515,,Andrew,Rowe,,
515,uk.org.publicwhip/person/10516,,Ted,Rowlands,,
516,uk.org.publicwhip/person/10517,,Frank,Roy,Labour,Motherwell and Wishaw
517,uk.org.publicwhip/person/10518,,Chris,Ruane,Labour,Vale of Clwyd
518,uk.org.publicwhip/person/10519,,Joan,Ruddock,Labour,"Lewisham, Deptford"
519,uk.org.publicwhip/person/10520,,David,Ruffley,Conservative,Bury St Edmunds
520,uk.org.publicwhip/person/10521,,Bob,Russell,Liberal Democrat,Colchester
521,uk.org.publicwhip/person/10522,,Christine,Russell,,
522,uk.org.publicwhip/person/10523,,Joan,Ryan,,
523,uk.org.publicwhip/person/10524,,Nick,St Aubyn,,
524,uk.org.publicwhip/person/10525,,Alex,Salmond,,
525,uk.org.publicwhip/person/10526,,Martin,Salter,,
526,uk.org.publicwhip/person/10527,,Adrian,Sanders,Liberal Democrat,Torbay
527,uk.org.publicwhip/person/10528,,Mohammad,Sarwar,,
528,uk.org.publicwhip/person/10529,,Malcolm,Savidge,,
529,uk.org.publicwhip/person/10530,,Phil,Sawford,,
530,uk.org.publicwhip/person/10531,,Jonathan,Sayeed,,
531,uk.org.publicwhip/person/10532,,Brian,Sedgemore,,
532,uk.org.publicwhip/person/10533,,Jonathan R,Shaw,,
533,uk.org.publicwhip/person/10534,,Barry,Sheerman,Labour,Huddersfield
534,uk.org.publicwhip/person/10535,,Robert,Sheldon,,
535,uk.org.publicwhip/person/10536,,Gillian,Shephard,,
536,uk.org.publicwhip/person/10537,,Richard,Shepherd,Conservative,Aldridge-Brownhills
537,uk.org.publicwhip/person/10538,,Michael,Shersby,,
538,uk.org.publicwhip/person/10539,,Debra,Shipley,,
539,uk.org.publicwhip/person/10540,,Clare,Short,,
540,uk.org.publicwhip/person/10541,,Alan,Simpson,,
541,uk.org.publicwhip/person/10542,,Keith,Simpson,Conservative,Broadland
542,uk.org.publicwhip/person/10543,,Marsha,Singh,,
543,uk.org.publicwhip/person/10544,,Dennis,Skinner,Labour,Bolsover
544,uk.org.publicwhip/person/10545,,Andrew,Smith,Labour,Oxford East
545,uk.org.publicwhip/person/10546,,Angela Evans,Smith,,
546,uk.org.publicwhip/person/10547,,Chris,Smith,,
547,uk.org.publicwhip/person/10548,,Geraldine,Smith,,
548,uk.org.publicwhip/person/10549,,Jacqui,Smith,,
549,uk.org.publicwhip/person/10550,,John,Smith,,
550,uk.org.publicwhip/person/10551,,Llew,Smith,,
551,uk.org.publicwhip/person/10552,,Robert,Smith,Liberal Democrat,West Aberdeenshire and Kincardine
552,uk.org.publicwhip/person/10553,,Martin,Smyth,,
553,uk.org.publicwhip/person/10554,,Peter,Snape,,
554,uk.org.publicwhip/person/10555,,Nicholas,Soames,Conservative,Mid Sussex
555,uk.org.publicwhip/person/10556,,Clive,Soley,,
556,uk.org.publicwhip/person/10557,,Helen,Southworth,,
557,uk.org.publicwhip/person/10558,,John,Spellar,Labour,Warley
558,uk.org.publicwhip/person/10559,,Caroline,Spelman,Conservative,Meriden
559,uk.org.publicwhip/person/10560,,William Michael Hardy,Spicer,,
560,uk.org.publicwhip/person/10561,,Richard John Grenville Spring,Spring,,
561,uk.org.publicwhip/person/10562,,Rachel,Squire,,
562,uk.org.publicwhip/person/10563,,John,Stanley,Conservative,Tonbridge and Malling
563,uk.org.publicwhip/person/10564,,Phyllis,Starkey,,
564,uk.org.publicwhip/person/10565,,Anthony,Steen,,
565,uk.org.publicwhip/person/10566,,Gerry,Steinberg,,
566,uk.org.publicwhip/person/10567,,George,Stevenson,,
567,uk.org.publicwhip/person/10568,,David,Stewart,,
568,uk.org.publicwhip/person/10569,,Ian,Stewart,,
569,uk.org.publicwhip/person/10570,,Paul,Stinchcombe,,
570,uk.org.publicwhip/person/10571,,Howard,Stoate,,
571,uk.org.publicwhip/person/10572,,Roger,Stott,,
572,uk.org.publicwhip/person/10573,,Gavin,Strang,,
573,uk.org.publicwhip/person/10574,,Jack,Straw,Labour,Blackburn
574,uk.org.publicwhip/person/10575,,Gary,Streeter,Conservative,South West Devon
575,uk.org.publicwhip/person/10576,,Graham,Stringer,Labour,Blackley and Broughton
576,uk.org.publicwhip/person/10577,,Gisela,Stuart,Labour,"Birmingham, Edgbaston"
577,uk.org.publicwhip/person/10578,,Sir Robert Andrew,Stunell,Liberal Democrat,Hazel Grove
578,uk.org.publicwhip/person/10579,,Gerry,Sutcliffe,Labour,Bradford South
579,uk.org.publicwhip/person/10580,,Desmond,Swayne,Conservative,New Forest West
580,uk.org.publicwhip/person/10581,,John,Swinney,,
581,uk.org.publicwhip/person/10582,,Robert,Syms,Conservative,Poole
582,uk.org.publicwhip/person/10583,,Peter,Tapsell,Conservative,Louth and Horncastle
583,uk.org.publicwhip/person/10584,,Ann,Taylor,,
584,uk.org.publicwhip/person/10585,,Dari,Taylor,,
585,uk.org.publicwhip/person/10586,,David,Taylor,,
586,uk.org.publicwhip/person/10587,,Ian,Taylor,,
587,uk.org.publicwhip/person/10588,,John,Taylor,,
588,uk.org.publicwhip/person/10589,,John,Taylor,,
589,uk.org.publicwhip/person/10590,,Matthew Owen John,Taylor,,
590,uk.org.publicwhip/person/10591,,Teddy,Taylor,,
591,uk.org.publicwhip/person/10592,,Peter,Temple-Morris,,
592,uk.org.publicwhip/person/10593,,Gareth,Thomas,,
593,uk.org.publicwhip/person/10594,,Gareth,Thomas,Labour,Harrow West
594,uk.org.publicwhip/person/10595,,William,Thompson,,
595,uk.org.publicwhip/person/10596,,Stephen,Timms,Labour,East Ham
596,uk.org.publicwhip/person/10597,,Paddy,Tipping,,
597,uk.org.publicwhip/person/10598,,Mark,Todd,,
598,uk.org.publicwhip/person/10599,,Jenny,Tonge,,
599,uk.org.publicwhip/person/10600,,James Donnelly,Touhig,,
600,uk.org.publicwhip/person/10601,,John,Townend,,
601,uk.org.publicwhip/person/10602,,David,Tredinnick,Conservative,Bosworth
602,uk.org.publicwhip/person/10603,,Michael,Trend,,
603,uk.org.publicwhip/person/10604,,Jon,Trickett,Labour,Hemsworth
604,uk.org.publicwhip/person/10605,,William,Trimble,,
605,uk.org.publicwhip/person/10606,,Paul,Truswell,,
606,uk.org.publicwhip/person/10607,,Dennis,Turner,,
607,uk.org.publicwhip/person/10608,,Desmond,Turner,,
608,uk.org.publicwhip/person/10609,,George,Turner,,
609,uk.org.publicwhip/person/10610,,Derek,Twigg,Labour,Halton
610,uk.org.publicwhip/person/10611,,Stephen,Twigg,Labour,"Liverpool, West Derby"
611,uk.org.publicwhip/person/10612,,Paul,Tyler,,
612,uk.org.publicwhip/person/10613,,Andrew,Tyrie,Conservative,Chichester
613,uk.org.publicwhip/person/10614,,Keith,Vaz,Labour,Leicester East
614,uk.org.publicwhip/person/10615,,Peter,Viggers,,
615,uk.org.publicwhip/person/10616,,Rudi,Vis,,
616,uk.org.publicwhip/person/10617,,Cecil,Walker,,
617,uk.org.publicwhip/person/10618,,Jim,Wallace,,
618,uk.org.publicwhip/person/10619,,Joan,Walley,Labour,Stoke-on-Trent North
619,uk.org.publicwhip/person/10620,,Robert,Walter,Conservative,North Dorset
620,uk.org.publicwhip/person/10621,,Claire,Ward,,
621,uk.org.publicwhip/person/10622,,Charles,Wardle,,
622,uk.org.publicwhip/person/10623,,Robert,Wareing,,
623,uk.org.publicwhip/person/10624,,Nigel,Waterson,,
624,uk.org.publicwhip/person/10625,,David Leonard,Watts,Labour,St Helens North
625,uk.org.publicwhip/person/10626,,Steve,Webb,Liberal Democrat,Thornbury and Yate
626,uk.org.publicwhip/person/10627,,Bowen,Wells,,
627,uk.org.publicwhip/person/10628,,Andrew,Welsh,,
628,uk.org.publicwhip/person/10629,,Brian,White,,
629,uk.org.publicwhip/person/10630,,Alan,Whitehead,Labour,"Southampton, Test"
630,uk.org.publicwhip/person/10631,,Ray,Whitney,,
631,uk.org.publicwhip/person/10632,,John,Whittingdale,Conservative,Maldon
632,uk.org.publicwhip/person/10633,,Malcolm,Wicks,,
633,uk.org.publicwhip/person/10634,,Ann,Widdecombe,,
634,uk.org.publicwhip/person/10635,,Dafydd Wynne,Wigley,,
635,uk.org.publicwhip/person/10636,,John,Wilkinson,,
636,uk.org.publicwhip/person/10637,,David Lindsay,Willetts,Conservative,Havant
637,uk.org.publicwhip/person/10638,,Alan,Williams,,
638,uk.org.publicwhip/person/10639,,Alan,Williams,,
639,uk.org.publicwhip/person/10640,,Betty,Williams,,
640,uk.org.publicwhip/person/10641,,George Philip,Willis,,
641,uk.org.publicwhip/person/10642,,Michael David,Wills,,
642,uk.org.publicwhip/person/10643,,David,Wilshire,,
643,uk.org.publicwhip/person/10644,,Brian,Wilson,,
644,uk.org.publicwhip/person/10645,,David,Winnick,Labour,Walsall North
645,uk.org.publicwhip/person/10646,,Ann,Winterton,,
646,uk.org.publicwhip/person/10647,,Nicholas,Winterton,,
647,uk.org.publicwhip/person/10648,,Rosie,Winterton,Labour,Doncaster Central
648,uk.org.publicwhip/person/10649,,Audrey,Wise,,
649,uk.org.publicwhip/person/10650,,Mike,Wood,Labour,Batley and Spen
650,uk.org.publicwhip/person/10651,,Shaun,Woodward,Labour,St Helens South and Whiston
651,uk.org.publicwhip/person/10652,,Phil,Woolas,,
652,uk.org.publicwhip/person/10653,,Tony,Worthington,,
653,uk.org.publicwhip/person/10654,,Jimmy,Wray,,
654,uk.org.publicwhip/person/10655,,Anthony D,Wright,,
655,uk.org.publicwhip/person/10656,,Tony,Wright,,
656,uk.org.publicwhip/person/10657,,Derek,Wyatt,,
657,uk.org.publicwhip/person/10658,,Tim,Yeo,Conservative,South Suffolk
658,uk.org.publicwhip/person/10659,,George,Young,Conservative,North West Hampshire
659,uk.org.publicwhip/person/10660,,Alexander,Randall,Conservative,Uxbridge and South Ruislip
660,uk.org.publicwhip/person/10661,,Douglas,Alexander,Labour,Paisley and Renfrewshire South
661,uk.org.publicwhip/person/10662,,Jacqui,Lait,,
662,uk.org.publicwhip/person/10669,,Hilary,Benn,Labour,Leeds Central
663,uk.org.publicwhip/person/10670,,Stephen,O'Brien,Conservative,Eddisbury
664,uk.org.publicwhip/person/10671,,Bill,Tynan,,
665,uk.org.publicwhip/person/10672,,Neil,Turner,,
666,uk.org.publicwhip/person/10673,,Michael,Portillo,,
667,uk.org.publicwhip/person/10675,,Simon,Thomas,,
668,uk.org.publicwhip/person/10677,,Sandra,Gidley,,
669,uk.org.publicwhip/person/10678,,David,Lammy,Labour,Tottenham
670,uk.org.publicwhip/person/10679,,William,McCrea,DUP,South Antrim
671,uk.org.publicwhip/person/10682,,Mark,Hendrick,Labour,Preston
672,uk.org.publicwhip/person/10683,,Adrian,Bailey,Labour,West Bromwich West
673,uk.org.publicwhip/person/10684,,John,Robertson,Labour,Glasgow North West
674,uk.org.publicwhip/person/10685,,Eric,Joyce,Labour,Falkirk
675,uk.org.publicwhip/person/10707,,Richard,Bacon,Conservative,South Norfolk
676,uk.org.publicwhip/person/10709,,Vera,Baird,,
677,uk.org.publicwhip/person/10713,,Gregory Leonard George,Barker,Conservative,Bexhill and Battle
678,uk.org.publicwhip/person/10715,,John,Baron,Conservative,Basildon and Billericay
679,uk.org.publicwhip/person/10716,,John,Barrett,,
680,uk.org.publicwhip/person/10726,,Henry,Bellingham,Conservative,North West Norfolk
681,uk.org.publicwhip/person/10753,,Kevin,Brennan,Labour,Cardiff West
682,uk.org.publicwhip/person/10754,,Annette,Brooke,Liberal Democrat,Mid Dorset and North Poole
683,uk.org.publicwhip/person/10761,,Chris,Bryant,Labour,Rhondda
684,uk.org.publicwhip/person/10766,,Andy,Burnham,Labour,Leigh
685,uk.org.publicwhip/person/10768,,David,Burnside,,
686,uk.org.publicwhip/person/10770,,Alistair,Burt,Conservative,North East Bedfordshire
687,uk.org.publicwhip/person/10775,,David,Cairns,,
688,uk.org.publicwhip/person/10776,,Patsy,Calton,,
689,uk.org.publicwhip/person/10777,,David,Cameron,Conservative,Witney
690,uk.org.publicwhip/person/10780,,Gregory,Campbell,DUP,East Londonderry
691,uk.org.publicwhip/person/10785,,Alistair,Carmichael,Liberal Democrat,Orkney and Shetland
692,uk.org.publicwhip/person/10790,,Colin,Challen,,
693,uk.org.publicwhip/person/10815,,Derek,Conway,,
694,uk.org.publicwhip/person/10828,,Jon,Cruddas,Labour,Dagenham and Rainham
695,uk.org.publicwhip/person/10834,,Tony,Cunningham,Labour,Workington
696,uk.org.publicwhip/person/10837,,Paul,Daisley,,
697,uk.org.publicwhip/person/10842,,Wayne,David,Labour,Caerphilly
698,uk.org.publicwhip/person/10852,,Parmjit,Dhanda,,
699,uk.org.publicwhip/person/10854,,Jonathan,Djanogly,Conservative,Huntingdon
700,uk.org.publicwhip/person/10857,,Nigel,Dodds,DUP,Belfast North
701,uk.org.publicwhip/person/10858,,Pat,Doherty,Sinn Féin,West Tyrone
702,uk.org.publicwhip/person/10863,,Sue,Doughty,,
703,uk.org.publicwhip/person/10868,,Peter,Duncan,,
704,uk.org.publicwhip/person/10879,,Annabelle,Ewing,,
705,uk.org.publicwhip/person/10882,,Paul,Farrelly,Labour,Newcastle-under-Lyme
706,uk.org.publicwhip/person/10884,,Mark,Field,Conservative,Cities of London and Westminster
707,uk.org.publicwhip/person/10890,,Adrian,Flook,,
708,uk.org.publicwhip/person/10900,,Hywel,Francis,Labour,Aberavon
709,uk.org.publicwhip/person/10901,,Mark,Francois,Conservative,Rayleigh and Wickford
710,uk.org.publicwhip/person/10913,,Michelle,Gildernew,Sinn Féin,Fermanagh and South Tyrone
711,uk.org.publicwhip/person/10918,,Paul,Goodman,,
712,uk.org.publicwhip/person/10920,,Chris,Grayling,Conservative,Epsom and Ewell
713,uk.org.publicwhip/person/10922,,Matthew,Green,,
714,uk.org.publicwhip/person/10934,,David,Hamilton,Labour,Midlothian
715,uk.org.publicwhip/person/10941,,Tom,Harris,Labour,Glasgow South
716,uk.org.publicwhip/person/10944,,Dai,Havard,Labour,Merthyr Tydfil and Rhymney
717,uk.org.publicwhip/person/10955,,Charles,Hendry,Conservative,Wealden
718,uk.org.publicwhip/person/10958,,Sylvia,Hermon,Independent,North Down
719,uk.org.publicwhip/person/10961,,David,Heyes,Labour,Ashton-under-Lyne
720,uk.org.publicwhip/person/10964,,Mark,Hoban,Conservative,Fareham
721,uk.org.publicwhip/person/10968,,Paul,Holmes,,
722,uk.org.publicwhip/person/10999,,Boris,Johnson,,
723,uk.org.publicwhip/person/11003,,Kevan,Jones,Labour,North Durham
724,uk.org.publicwhip/person/11026,,Greg,Knight,Conservative,East Yorkshire
725,uk.org.publicwhip/person/11027,,James Philip,Knight,,
726,uk.org.publicwhip/person/11032,,Norman,Lamb,Liberal Democrat,North Norfolk
727,uk.org.publicwhip/person/11036,,David,Laws,Liberal Democrat,Yeovil
728,uk.org.publicwhip/person/11038,,Mark,Lazarowicz,Labour,Edinburgh North and Leith
729,uk.org.publicwhip/person/11048,,Ian,Liddell-Grainger,Conservative,Bridgwater and West Somerset
730,uk.org.publicwhip/person/11057,,Ian,Lucas,Labour,Wrexham
731,uk.org.publicwhip/person/11059,,Iain,Luke,,
732,uk.org.publicwhip/person/11060,,John,Lyons,,
733,uk.org.publicwhip/person/11068,,John,MacDougall,,
734,uk.org.publicwhip/person/11076,,Ann,McKechin,Labour,Glasgow North
735,uk.org.publicwhip/person/11087,,Khalid,Mahmood,Labour,"Birmingham, Perry Barr"
736,uk.org.publicwhip/person/11093,,John,Mann,Labour,Bassetlaw
737,uk.org.publicwhip/person/11095,,Rob,Marris,Conservative,Wolverhampton South West
738,uk.org.publicwhip/person/11109,,Patrick,Mercer,,
739,uk.org.publicwhip/person/11113,,David,Miliband,,
