url_name,upload_time,size
debates1967-02-28a.xml,19/06/2009 17:05,484K
debates1967-03-01a.xml,19/06/2009 17:05,656K
debates1967-03-02a.xml,19/06/2009 17:05,465K
debates1967-03-03a.xml,19/06/2009 17:06,264K
debates1967-03-06a.xml,19/06/2009 17:06,673K
debates1967-03-07a.xml,19/06/2009 17:06,543K
debates1967-03-08a.xml,19/06/2009 17:06,779K
debates1967-03-09a.xml,19/06/2009 17:06,444K
debates1967-03-10a.xml,19/06/2009 17:06,283K
debates1967-03-13a.xml,19/06/2009 17:06,481K
debates1967-03-14a.xml,19/06/2009 17:06,561K
debates1967-03-15a.xml,19/06/2009 17:06,725K
debates1967-03-16a.xml,19/06/2009 17:06,427K
debates1967-03-17a.xml,19/06/2009 17:06,263K
debates1967-03-20a.xml,19/06/2009 17:06,1.1M
debates1967-03-21a.xml,19/06/2009 17:06,575K
debates1967-03-22a.xml,19/06/2009 17:06,674K
debates1967-03-23a.xml,19/06/2009 17:06,350K
debates1967-04-04a.xml,19/06/2009 17:06,382K
debates1967-04-05a.xml,19/06/2009 17:07,719K
debates1967-04-06a.xml,19/06/2009 17:07,300K
debates1967-04-07a.xml,19/06/2009 17:07,266K
debates1967-04-10a.xml,19/06/2009 17:07,726K
debates1967-04-11a.xml,19/06/2009 17:07,459K
debates1967-04-12a.xml,19/06/2009 17:07,561K
debates1967-04-13a.xml,19/06/2009 17:07,441K
debates1967-04-14a.xml,19/06/2009 17:07,298K
debates1967-04-17a.xml,19/06/2009 17:07,668K
debates1967-04-18a.xml,19/06/2009 17:07,586K
debates1967-04-19a.xml,19/06/2009 17:07,719K
debates1967-04-20a.xml,19/06/2009 17:07,457K
debates1967-04-21a.xml,19/06/2009 17:07,279K
debates1967-04-24a.xml,19/06/2009 17:07,609K
debates1967-04-25a.xml,19/06/2009 17:07,584K
debates1967-04-26a.xml,19/06/2009 17:07,745K
debates1967-04-27a.xml,19/06/2009 17:08,536K
debates1967-04-28a.xml,19/06/2009 17:08,251K
debates1967-05-01a.xml,19/06/2009 17:08,714K
debates1967-05-02a.xml,19/06/2009 17:08,433K
debates1967-05-03a.xml,19/06/2009 17:08,664K
debates1967-05-04a.xml,19/06/2009 17:08,386K
debates1967-05-05a.xml,19/06/2009 17:08,264K
debates1967-05-08a.xml,19/06/2009 17:08,713K
debates1967-05-09a.xml,19/06/2009 17:08,428K
debates1967-05-10a.xml,19/06/2009 17:08,642K
debates1967-05-11a.xml,19/06/2009 17:08,521K
debates1967-05-12a.xml,19/06/2009 17:08,280K
debates1967-05-31a.xml,19/06/2009 17:08,558K
debates1967-06-01a.xml,19/06/2009 17:08,551K
debates1967-06-02a.xml,19/06/2009 17:08,312K
debates1967-06-05a.xml,19/06/2009 17:08,537K
debates1967-06-06a.xml,19/06/2009 17:08,550K
debates1967-06-07a.xml,19/06/2009 17:09,763K
debates1967-06-08a.xml,19/06/2009 17:09,539K
debates1967-06-09a.xml,19/06/2009 17:09,255K
debates1967-06-12a.xml,19/06/2009 17:09,722K
debates1967-06-13a.xml,19/06/2009 17:09,512K
debates1967-06-14a.xml,19/06/2009 17:09,698K
debates1967-06-15a.xml,19/06/2009 17:09,475K
debates1967-06-16a.xml,19/06/2009 17:09,282K
debates1967-06-19a.xml,19/06/2009 17:09,881K
debates1967-06-20a.xml,19/06/2009 17:09,678K
debates1967-06-21a.xml,19/06/2009 17:09,765K
debates1967-06-22a.xml,19/06/2009 17:09,527K
debates1967-06-23a.xml,19/06/2009 17:09,257K
debates1967-06-26a.xml,19/06/2009 17:09,585K
debates1967-06-27a.xml,19/06/2009 17:09,517K
debates1967-06-28a.xml,19/06/2009 17:10,764K
debates1967-06-29a.xml,19/06/2009 17:10,1.1M
debates1967-06-30a.xml,19/06/2009 17:10,172K
debates1967-07-03a.xml,19/06/2009 17:10,925K
debates1967-07-04a.xml,19/06/2009 17:10,511K
debates1967-07-05a.xml,19/06/2009 17:10,588K
debates1967-07-06a.xml,19/06/2009 17:10,523K
debates1967-07-07a.xml,19/06/2009 17:10,228K
debates1967-07-10a.xml,19/06/2009 17:10,1.0M
debates1967-07-11a.xml,19/06/2009 17:10,880K
debates1967-07-12a.xml,19/06/2009 17:10,652K
debates1967-07-13a.xml,19/06/2009 17:10,1.2M
debates1967-07-17a.xml,19/06/2009 17:10,590K
debates1967-07-18a.xml,19/06/2009 17:11,872K
debates1967-07-19a.xml,19/06/2009 17:11,1.1M
debates1967-07-20a.xml,19/06/2009 17:11,541K
debates1967-07-21a.xml,19/06/2009 17:11,205K
debates1967-07-24a.xml,19/06/2009 17:11,752K
debates1967-07-25a.xml,19/06/2009 17:11,855K
debates1967-07-26a.xml,19/06/2009 17:11,791K
debates1967-07-27a.xml,19/06/2009 17:11,547K
debates1967-07-28a.xml,19/06/2009 17:11,248K
debates1967-10-23a.xml,19/06/2009 17:11,546K
debates1967-10-24a.xml,19/06/2009 17:11,451K
debates1967-10-25a.xml,19/06/2009 17:11,570K
debates1967-10-26a.xml,19/06/2009 17:11,410K
debates1967-10-27a.xml,19/06/2009 17:11,17K
debates1967-10-31a.xml,19/06/2009 17:11,347K
debates1967-11-01a.xml,19/06/2009 17:12,375K
debates1967-11-02a.xml,19/06/2009 17:12,397K
debates1967-11-03a.xml,19/06/2009 17:12,269K
debates1967-11-06a.xml,19/06/2009 17:12,533K
debates1967-11-07a.xml,19/06/2009 17:12,486K
debates1967-11-08a.xml,19/06/2009 17:12,567K
debates1967-11-09a.xml,19/06/2009 17:12,499K
debates1967-11-10a.xml,19/06/2009 17:12,265K
debates1967-11-13a.xml,19/06/2009 17:12,469K
debates1967-11-14a.xml,19/06/2009 17:12,549K
debates1967-11-15a.xml,19/06/2009 17:12,493K
debates1967-11-16a.xml,19/06/2009 17:12,484K
debates1967-11-17a.xml,19/06/2009 17:12,273K
debates1967-11-20a.xml,19/06/2009 17:12,535K
debates1967-11-21a.xml,19/06/2009 17:12,446K
debates1967-11-22a.xml,19/06/2009 17:12,465K
debates1967-11-23a.xml,19/06/2009 17:12,456K
debates1967-11-24a.xml,19/06/2009 17:13,230K
debates1967-11-27a.xml,19/06/2009 17:13,521K
debates1967-11-28a.xml,19/06/2009 17:13,501K
debates1967-11-29a.xml,19/06/2009 17:13,528K
debates1967-11-30a.xml,19/06/2009 17:13,501K
debates1967-12-01a.xml,19/06/2009 17:13,272K
debates1967-12-04a.xml,19/06/2009 17:13,466K
debates1967-12-05a.xml,19/06/2009 17:13,800K
debates1967-12-06a.xml,19/06/2009 17:13,597K
debates1967-12-07a.xml,19/06/2009 17:13,494K
debates1967-12-08a.xml,19/06/2009 17:13,251K
debates1967-12-11a.xml,19/06/2009 17:13,448K
debates1967-12-12a.xml,19/06/2009 17:13,581K
debates1967-12-13a.xml,19/06/2009 17:13,532K
debates1967-12-14a.xml,19/06/2009 17:13,475K
debates1967-12-15a.xml,19/06/2009 17:13,258K
debates1967-12-18a.xml,19/06/2009 17:13,447K
debates1967-12-19a.xml,19/06/2009 17:13,471K
debates1967-12-20a.xml,19/06/2009 17:14,559K
debates1967-12-21a.xml,19/06/2009 17:14,340K
debates1968-01-16a.xml,19/06/2009 17:14,439K
debates1968-01-17a.xml,19/06/2009 17:14,431K
debates1968-01-18a.xml,19/06/2009 17:14,460K
debates1968-01-19a.xml,19/06/2009 17:14,234K
debates1968-01-22a.xml,19/06/2009 17:14,454K
debates1968-01-23a.xml,19/06/2009 17:14,493K
debates1968-01-24a.xml,19/06/2009 17:14,457K
debates1968-01-25a.xml,19/06/2009 17:14,493K
debates1968-01-26a.xml,19/06/2009 17:14,277K
debates1968-01-29a.xml,19/06/2009 17:14,532K
debates1968-01-30a.xml,19/06/2009 17:14,632K
debates1968-01-31a.xml,19/06/2009 17:14,521K
debates1968-02-01a.xml,19/06/2009 17:14,496K
debates1968-02-02a.xml,19/06/2009 17:14,256K
debates1968-02-05a.xml,19/06/2009 17:14,501K
debates1968-02-06a.xml,19/06/2009 17:14,428K
debates1968-02-07a.xml,19/06/2009 17:14,617K
debates1968-02-08a.xml,19/06/2009 17:15,483K
debates1968-02-09a.xml,19/06/2009 17:15,260K
debates1968-02-12a.xml,19/06/2009 17:15,541K
debates1968-02-13a.xml,19/06/2009 17:15,508K
debates1968-02-14a.xml,19/06/2009 17:15,603K
debates1968-02-15a.xml,19/06/2009 17:15,468K
debates1968-02-16a.xml,19/06/2009 17:15,279K
debates1968-02-19a.xml,19/06/2009 17:15,540K
debates1968-02-20a.xml,19/06/2009 17:15,510K
debates1968-02-21a.xml,19/06/2009 17:15,572K
debates1968-02-22a.xml,19/06/2009 17:15,499K
debates1968-02-23a.xml,19/06/2009 17:15,240K
debates1968-02-26a.xml,19/06/2009 17:15,576K
debates1968-02-27a.xml,19/06/2009 17:15,629K
debates1968-02-28a.xml,19/06/2009 17:15,920K
debates1968-02-29a.xml,19/06/2009 17:15,528K
debates1968-03-01a.xml,19/06/2009 17:15,217K
debates1968-03-04a.xml,19/06/2009 17:16,510K
debates1968-03-05a.xml,19/06/2009 17:16,546K
debates1968-03-06a.xml,19/06/2009 17:16,557K
debates1968-03-07a.xml,19/06/2009 17:16,563K
debates1968-03-08a.xml,19/06/2009 17:16,248K
debates1968-03-11a.xml,19/06/2009 17:16,541K
debates1968-03-12a.xml,19/06/2009 17:16,478K
debates1968-03-13a.xml,19/06/2009 17:16,615K
debates1968-03-14a.xml,19/06/2009 17:16,923K
debates1968-03-15a.xml,19/06/2009 17:16,233K
debates1968-03-18a.xml,19/06/2009 17:16,550K
debates1968-03-19a.xml,19/06/2009 17:16,454K
debates1968-03-20a.xml,19/06/2009 17:16,456K
debates1968-03-21a.xml,19/06/2009 17:16,528K
debates1968-03-22a.xml,19/06/2009 17:16,272K
debates1968-03-25a.xml,19/06/2009 17:16,661K
debates1968-03-26a.xml,19/06/2009 17:17,919K
debates1968-03-27a.xml,19/06/2009 17:17,489K
debates1968-03-28a.xml,19/06/2009 17:17,485K
debates1968-03-29a.xml,19/06/2009 17:17,87K
debates1968-04-01a.xml,19/06/2009 17:17,389K
debates1968-04-02a.xml,19/06/2009 17:17,476K
debates1968-04-03a.xml,19/06/2009 17:17,662K
debates1968-04-04a.xml,19/06/2009 17:17,455K
debates1968-04-05a.xml,19/06/2009 17:17,243K
debates1968-04-08a.xml,19/06/2009 17:17,494K
debates1968-04-09a.xml,19/06/2009 17:17,786K
debates1968-04-10a.xml,19/06/2009 17:17,624K
debates1968-04-11a.xml,19/06/2009 17:17,373K
debates1968-04-23a.xml,19/06/2009 17:17,499K
debates1968-04-24a.xml,19/06/2009 17:17,635K
debates1968-04-25a.xml,19/06/2009 17:17,562K
debates1968-04-26a.xml,19/06/2009 17:17,247K
debates1968-04-29a.xml,19/06/2009 17:17,527K
debates1968-04-30a.xml,19/06/2009 17:17,283K
debates1968-05-01a.xml,19/06/2009 17:17,465K
debates1968-05-02a.xml,19/06/2009 17:18,556K
debates1968-05-03a.xml,19/06/2009 17:18,258K
debates1968-05-06a.xml,19/06/2009 17:18,450K
debates1968-05-07a.xml,19/06/2009 17:18,507K
debates1968-05-08a.xml,19/06/2009 17:18,538K
debates1968-05-09a.xml,19/06/2009 17:18,433K
debates1968-05-10a.xml,19/06/2009 17:18,189K
debates1968-05-13a.xml,19/06/2009 17:18,452K
debates1968-05-14a.xml,19/06/2009 17:18,469K
debates1968-05-15a.xml,19/06/2009 17:18,459K
debates1968-05-16a.xml,19/06/2009 17:18,496K
debates1968-05-17a.xml,19/06/2009 17:18,78K
debates1968-05-20a.xml,19/06/2009 17:18,545K
debates1968-05-21a.xml,19/06/2009 17:18,758K
debates1968-05-22a.xml,19/06/2009 17:18,900K
debates1968-05-23a.xml,19/06/2009 17:18,633K
debates1968-05-24a.xml,19/06/2009 17:18,313K
debates1968-05-27a.xml,19/06/2009 17:19,717K
debates1968-05-28a.xml,19/06/2009 17:19,864K
debates1968-05-29a.xml,19/06/2009 17:19,949K
debates1968-05-30a.xml,19/06/2009 17:19,687K
debates1968-05-31a.xml,19/06/2009 17:19,251K
debates1968-06-11a.xml,19/06/2009 17:19,538K
debates1968-06-12a.xml,19/06/2009 17:19,527K
debates1968-06-13a.xml,19/06/2009 17:19,492K
debates1968-06-14a.xml,19/06/2009 17:19,182K
debates1968-06-17a.xml,19/06/2009 17:19,540K
debates1968-06-18a.xml,19/06/2009 17:19,511K
debates1968-06-19a.xml,19/06/2009 17:19,546K
debates1968-06-20a.xml,19/06/2009 17:19,518K
debates1968-06-21a.xml,19/06/2009 17:19,269K
debates1968-06-24a.xml,19/06/2009 17:19,594K
debates1968-06-25a.xml,19/06/2009 17:19,548K
debates1968-06-26a.xml,19/06/2009 17:20,1.0M
debates1968-06-27a.xml,19/06/2009 17:20,475K
debates1968-06-28a.xml,19/06/2009 17:20,254K
debates1968-07-01a.xml,19/06/2009 17:20,531K
debates1968-07-02a.xml,19/06/2009 17:20,524K
debates1968-07-03a.xml,19/06/2009 17:20,519K
debates1968-07-04a.xml,19/06/2009 17:20,560K
debates1968-07-05a.xml,19/06/2009 17:20,266K
debates1968-07-08a.xml,19/06/2009 17:20,482K
debates1968-07-09a.xml,19/06/2009 17:20,811K
debates1968-07-10a.xml,19/06/2009 17:20,555K
debates1968-07-11a.xml,19/06/2009 17:20,479K
debates1968-07-12a.xml,19/06/2009 17:20,239K
debates1968-07-15a.xml,19/06/2009 17:20,589K
debates1968-07-16a.xml,19/06/2009 17:20,430K
debates1968-07-17a.xml,19/06/2009 17:20,654K
debates1968-07-18a.xml,19/06/2009 17:21,490K
debates1968-07-19a.xml,19/06/2009 17:21,270K
debates1968-07-22a.xml,19/06/2009 17:21,608K
debates1968-07-23a.xml,19/06/2009 17:21,652K
debates1968-07-24a.xml,19/06/2009 17:21,1.1M
debates1968-07-25a.xml,19/06/2009 17:21,540K
debates1968-07-26a.xml,19/06/2009 17:21,278K
debates1968-08-26a.xml,19/06/2009 17:21,370K
debates1968-08-27a.xml,19/06/2009 17:21,237K
debates1968-10-14a.xml,19/06/2009 17:21,427K
debates1968-10-15a.xml,19/06/2009 17:21,438K
debates1968-10-16a.xml,19/06/2009 17:21,568K
debates1968-10-17a.xml,19/06/2009 17:21,518K
debates1968-10-18a.xml,19/06/2009 17:21,318K
debates1968-10-21a.xml,19/06/2009 17:21,549K
debates1968-10-22a.xml,19/06/2009 17:21,479K
debates1968-10-23a.xml,19/06/2009 17:22,835K
debates1968-10-24a.xml,19/06/2009 17:22,445K
debates1968-10-25a.xml,19/06/2009 17:22,16K
debates1968-10-30a.xml,19/06/2009 17:22,372K
debates1968-10-31a.xml,19/06/2009 17:22,418K
debates1968-11-01a.xml,19/06/2009 17:22,279K
debates1968-11-04a.xml,19/06/2009 17:22,555K
debates1968-11-05a.xml,19/06/2009 17:22,505K
debates1968-11-06a.xml,19/06/2009 17:22,474K
debates1968-11-07a.xml,19/06/2009 17:22,449K
debates1968-11-08a.xml,19/06/2009 17:22,92K
debates1968-11-11a.xml,19/06/2009 17:22,433K
debates1968-11-12a.xml,19/06/2009 17:22,507K
debates1968-11-13a.xml,19/06/2009 17:22,536K
debates1968-11-14a.xml,19/06/2009 17:22,444K
debates1968-11-15a.xml,19/06/2009 17:22,239K
debates1968-11-18a.xml,19/06/2009 17:22,589K
debates1968-11-19a.xml,19/06/2009 17:22,446K
debates1968-11-20a.xml,19/06/2009 17:23,600K
debates1968-11-21a.xml,19/06/2009 17:23,473K
debates1968-11-22a.xml,19/06/2009 17:23,273K
debates1968-11-25a.xml,19/06/2009 17:23,510K
debates1968-11-26a.xml,19/06/2009 17:23,700K
debates1968-11-27a.xml,19/06/2009 17:23,608K
debates1968-11-28a.xml,19/06/2009 17:23,541K
debates1968-11-29a.xml,19/06/2009 17:23,252K
debates1968-12-02a.xml,19/06/2009 17:23,533K
debates1968-12-03a.xml,19/06/2009 17:23,754K
debates1968-12-04a.xml,19/06/2009 17:23,849K
debates1968-12-05a.xml,19/06/2009 17:23,390K
debates1968-12-06a.xml,19/06/2009 17:23,254K
debates1968-12-09a.xml,19/06/2009 17:23,459K
debates1968-12-10a.xml,19/06/2009 17:23,566K
debates1968-12-11a.xml,19/06/2009 17:23,429K
debates1968-12-12a.xml,19/06/2009 17:24,484K
debates1968-12-13a.xml,19/06/2009 17:24,251K
debates1968-12-16a.xml,19/06/2009 17:24,568K
debates1968-12-17a.xml,19/06/2009 17:24,751K
debates1968-12-18a.xml,19/06/2009 17:24,494K
debates1968-12-19a.xml,19/06/2009 17:24,436K
debates1968-12-20a.xml,19/06/2009 17:24,239K
debates1969-01-20a.xml,19/06/2009 17:24,536K
debates1969-01-21a.xml,19/06/2009 17:24,597K
debates1969-01-22a.xml,19/06/2009 17:24,450K
debates1969-01-23a.xml,19/06/2009 17:24,432K
debates1969-01-24a.xml,19/06/2009 17:24,253K
debates1969-01-27a.xml,19/06/2009 17:24,429K
debates1969-01-28a.xml,19/06/2009 17:24,561K
debates1969-01-29a.xml,19/06/2009 17:24,488K
debates1969-01-30a.xml,19/06/2009 17:24,549K
debates1969-01-31a.xml,19/06/2009 17:24,242K
debates1969-02-03a.xml,19/06/2009 17:24,455K
debates1969-02-04a.xml,19/06/2009 17:24,482K
debates1969-02-05a.xml,19/06/2009 17:25,445K
debates1969-02-06a.xml,19/06/2009 17:25,478K
debates1969-02-07a.xml,19/06/2009 17:25,284K
debates1969-02-10a.xml,19/06/2009 17:25,599K
debates1969-02-11a.xml,19/06/2009 17:25,507K
debates1969-02-12a.xml,19/06/2009 17:25,665K
debates1969-02-13a.xml,19/06/2009 17:25,502K
debates1969-02-14a.xml,19/06/2009 17:25,301K
debates1969-02-17a.xml,19/06/2009 17:25,450K
debates1969-02-18a.xml,19/06/2009 17:25,492K
debates1969-02-19a.xml,19/06/2009 17:25,1.0M
debates1969-02-20a.xml,19/06/2009 17:25,537K
debates1969-02-21a.xml,19/06/2009 17:25,254K
debates1969-02-24a.xml,19/06/2009 17:25,531K
debates1969-02-25a.xml,19/06/2009 17:25,1.2M
debates1969-02-26a.xml,19/06/2009 17:26,563K
debates1969-02-27a.xml,19/06/2009 17:26,468K
debates1969-02-28a.xml,19/06/2009 17:26,296K
debates1969-03-03a.xml,19/06/2009 17:26,475K
debates1969-03-04a.xml,19/06/2009 17:26,512K
debates1969-03-05a.xml,19/06/2009 17:26,647K
debates1969-03-06a.xml,19/06/2009 17:26,527K
debates1969-03-07a.xml,19/06/2009 17:26,235K
debates1969-03-10a.xml,19/06/2009 17:26,502K
debates1969-03-11a.xml,19/06/2009 17:26,510K
debates1969-03-12a.xml,19/06/2009 17:26,477K
debates1969-03-13a.xml,19/06/2009 17:26,455K
debates1969-03-14a.xml,19/06/2009 17:26,233K
debates1969-03-17a.xml,19/06/2009 17:26,460K
debates1969-03-18a.xml,19/06/2009 17:26,591K
debates1969-03-19a.xml,19/06/2009 17:26,864K
debates1969-03-20a.xml,19/06/2009 17:26,481K
debates1969-03-21a.xml,19/06/2009 17:26,278K
debates1969-03-24a.xml,19/06/2009 17:26,502K
debates1969-03-25a.xml,19/06/2009 17:27,932K
debates1969-03-26a.xml,19/06/2009 17:27,430K
debates1969-03-27a.xml,19/06/2009 17:27,501K
debates1969-03-28a.xml,19/06/2009 17:27,244K
debates1969-03-31a.xml,19/06/2009 17:27,528K
debates1969-04-01a.xml,19/06/2009 17:27,539K
debates1969-04-02a.xml,19/06/2009 17:27,631K
debates1969-04-03a.xml,19/06/2009 17:27,346K
debates1969-04-14a.xml,19/06/2009 17:27,526K
debates1969-04-15a.xml,19/06/2009 17:27,439K
debates1969-04-16a.xml,19/06/2009 17:27,442K
debates1969-04-17a.xml,19/06/2009 17:27,415K
debates1969-04-18a.xml,19/06/2009 17:27,249K
debates1969-04-21a.xml,19/06/2009 17:27,623K
debates1969-04-22a.xml,19/06/2009 17:27,534K
debates1969-04-23a.xml,19/06/2009 17:27,488K
debates1969-04-24a.xml,19/06/2009 17:28,456K
debates1969-04-25a.xml,19/06/2009 17:28,264K
debates1969-04-28a.xml,19/06/2009 17:28,568K
debates1969-04-29a.xml,19/06/2009 17:28,572K
debates1969-04-30a.xml,19/06/2009 17:28,716K
debates1969-05-01a.xml,19/06/2009 17:28,481K
debates1969-05-02a.xml,19/06/2009 17:28,248K
debates1969-05-05a.xml,19/06/2009 17:28,679K
debates1969-05-06a.xml,19/06/2009 17:28,493K
debates1969-05-07a.xml,19/06/2009 17:28,549K
debates1969-05-08a.xml,19/06/2009 17:28,577K
debates1969-05-09a.xml,19/06/2009 17:28,261K
debates1969-05-12a.xml,19/06/2009 17:28,671K
debates1969-05-13a.xml,19/06/2009 17:28,473K
debates1969-05-14a.xml,19/06/2009 17:28,651K
debates1969-05-15a.xml,19/06/2009 17:28,612K
debates1969-05-16a.xml,19/06/2009 17:28,285K
debates1969-05-19a.xml,19/06/2009 17:29,545K
debates1969-05-20a.xml,19/06/2009 17:29,502K
debates1969-05-21a.xml,19/06/2009 17:29,608K
debates1969-05-22a.xml,19/06/2009 17:29,519K
debates1969-05-23a.xml,19/06/2009 17:29,235K
debates1969-06-09a.xml,19/06/2009 17:29,728K
debates1969-06-10a.xml,19/06/2009 17:29,618K
debates1969-06-11a.xml,19/06/2009 17:29,567K
debates1969-06-12a.xml,19/06/2009 17:29,1.1M
debates1969-06-16a.xml,19/06/2009 17:29,570K
debates1969-06-17a.xml,19/06/2009 17:29,557K
debates1969-06-18a.xml,19/06/2009 17:29,582K
debates1969-06-19a.xml,19/06/2009 17:29,504K
debates1969-06-20a.xml,19/06/2009 17:29,277K
debates1969-06-23a.xml,19/06/2009 17:29,567K
debates1969-06-24a.xml,19/06/2009 17:30,744K
debates1969-06-25a.xml,19/06/2009 17:30,543K
debates1969-06-26a.xml,19/06/2009 17:30,609K
debates1969-06-27a.xml,19/06/2009 17:30,159K
debates1969-06-30a.xml,19/06/2009 17:30,548K
debates1969-07-01a.xml,19/06/2009 17:30,483K
debates1969-07-02a.xml,19/06/2009 17:30,562K
debates1969-07-03a.xml,19/06/2009 17:30,550K
debates1969-07-04a.xml,19/06/2009 17:30,231K
debates1969-07-07a.xml,19/06/2009 17:30,527K
debates1969-07-08a.xml,19/06/2009 17:30,568K
debates1969-07-09a.xml,19/06/2009 17:30,588K
debates1969-07-10a.xml,19/06/2009 17:30,473K
debates1969-07-11a.xml,19/06/2009 17:30,221K
debates1969-07-14a.xml,19/06/2009 17:30,861K
debates1969-07-15a.xml,19/06/2009 17:30,696K
debates1969-07-16a.xml,19/06/2009 17:31,743K
debates1969-07-17a.xml,19/06/2009 17:31,652K
debates1969-07-18a.xml,19/06/2009 17:31,266K
debates1969-07-21a.xml,19/06/2009 17:31,638K
debates1969-07-22a.xml,19/06/2009 17:31,616K
debates1969-07-23a.xml,19/06/2009 17:31,1.0M
debates1969-07-24a.xml,19/06/2009 17:31,388K
debates1969-07-25a.xml,19/06/2009 17:31,353K
debates1969-10-13a.xml,19/06/2009 17:31,450K
debates1969-10-14a.xml,19/06/2009 17:31,532K
debates1969-10-15a.xml,19/06/2009 17:31,519K
debates1969-10-16a.xml,19/06/2009 17:31,313K
debates1969-10-17a.xml,19/06/2009 17:31,92K
debates1969-10-20a.xml,19/06/2009 17:31,485K
debates1969-10-21a.xml,19/06/2009 17:31,520K
debates1969-10-22a.xml,19/06/2009 17:31,16K
debates1969-10-28a.xml,19/06/2009 17:31,363K
debates1969-10-29a.xml,19/06/2009 17:31,447K
debates1969-10-30a.xml,19/06/2009 17:31,387K
debates1969-10-31a.xml,19/06/2009 17:32,266K
debates1969-11-03a.xml,19/06/2009 17:32,458K
debates1969-11-04a.xml,19/06/2009 17:32,469K
debates1969-11-05a.xml,19/06/2009 17:32,424K
debates1969-11-06a.xml,19/06/2009 17:32,431K
debates1969-11-07a.xml,19/06/2009 17:32,67K
debates1969-11-10a.xml,19/06/2009 17:32,391K
debates1969-11-11a.xml,19/06/2009 17:32,570K
debates1969-11-12a.xml,19/06/2009 17:32,554K
debates1969-11-13a.xml,19/06/2009 17:32,425K
debates1969-11-14a.xml,19/06/2009 17:32,153K
debates1969-11-17a.xml,19/06/2009 17:32,670K
debates1969-11-18a.xml,19/06/2009 17:32,528K
debates1969-11-19a.xml,19/06/2009 17:32,510K
debates1969-11-20a.xml,19/06/2009 17:32,353K
debates1969-11-21a.xml,19/06/2009 17:32,270K
debates1969-11-24a.xml,19/06/2009 17:32,442K
debates1969-11-25a.xml,19/06/2009 17:32,584K
debates1969-11-26a.xml,19/06/2009 17:32,536K
debates1969-11-27a.xml,19/06/2009 17:33,507K
debates1969-11-28a.xml,19/06/2009 17:33,261K
debates1969-12-01a.xml,19/06/2009 17:33,1.0M
debates1969-12-02a.xml,19/06/2009 17:33,475K
debates1969-12-03a.xml,19/06/2009 17:33,565K
debates1969-12-04a.xml,19/06/2009 17:33,451K
debates1969-12-05a.xml,19/06/2009 17:33,232K
debates1969-12-08a.xml,19/06/2009 17:33,519K
debates1969-12-09a.xml,19/06/2009 17:33,491K
debates1969-12-10a.xml,19/06/2009 17:33,546K
debates1969-12-11a.xml,19/06/2009 17:33,478K
debates1969-12-12a.xml,19/06/2009 17:33,264K
debates1969-12-15a.xml,19/06/2009 17:33,559K
debates1969-12-16a.xml,19/06/2009 17:33,563K
debates1969-12-17a.xml,19/06/2009 17:33,504K
debates1969-12-18a.xml,19/06/2009 17:33,560K
debates1969-12-19a.xml,19/06/2009 17:33,297K
debates1970-01-19a.xml,19/06/2009 17:34,563K
debates1970-01-20a.xml,19/06/2009 17:34,672K
debates1970-01-21a.xml,19/06/2009 17:34,450K
debates1970-01-22a.xml,19/06/2009 17:34,488K
debates1970-01-23a.xml,19/06/2009 17:34,265K
debates1970-01-26a.xml,19/06/2009 17:34,530K
debates1970-01-27a.xml,19/06/2009 17:34,820K
debates1970-01-28a.xml,19/06/2009 17:34,432K
debates1970-01-29a.xml,19/06/2009 17:34,505K
debates1970-01-30a.xml,19/06/2009 17:34,250K
debates1970-02-02a.xml,19/06/2009 17:34,440K
debates1970-02-03a.xml,19/06/2009 17:34,562K
debates1970-02-04a.xml,19/06/2009 17:34,500K
debates1970-02-05a.xml,19/06/2009 17:34,429K
debates1970-02-06a.xml,19/06/2009 17:34,276K
debates1970-02-09a.xml,19/06/2009 17:34,430K
debates1970-02-10a.xml,19/06/2009 17:34,447K
debates1970-02-11a.xml,19/06/2009 17:35,509K
debates1970-02-12a.xml,19/06/2009 17:35,467K
debates1970-02-13a.xml,19/06/2009 17:35,307K
debates1970-02-16a.xml,19/06/2009 17:35,475K
debates1970-02-17a.xml,19/06/2009 17:35,520K
debates1970-02-18a.xml,19/06/2009 17:35,448K
debates1970-02-19a.xml,19/06/2009 17:35,488K
debates1970-02-20a.xml,19/06/2009 17:35,90K
debates1970-02-23a.xml,19/06/2009 17:35,449K
debates1970-02-24a.xml,19/06/2009 17:35,540K
debates1970-02-25a.xml,19/06/2009 17:35,488K
debates1970-02-26a.xml,19/06/2009 17:35,425K
debates1970-02-27a.xml,19/06/2009 17:35,263K
debates1970-03-02a.xml,19/06/2009 17:35,576K
debates1970-03-03a.xml,19/06/2009 17:35,382K
debates1970-03-04a.xml,19/06/2009 17:35,523K
debates1970-03-05a.xml,19/06/2009 17:35,488K
debates1970-03-06a.xml,19/06/2009 17:35,259K
debates1970-03-09a.xml,19/06/2009 17:35,523K
debates1970-03-10a.xml,19/06/2009 17:36,578K
debates1970-03-11a.xml,19/06/2009 17:36,578K
debates1970-03-12a.xml,19/06/2009 17:36,463K
debates1970-03-13a.xml,19/06/2009 17:36,283K
debates1970-03-16a.xml,19/06/2009 17:36,451K
debates1970-03-17a.xml,19/06/2009 17:36,486K
debates1970-03-18a.xml,19/06/2009 17:36,564K
debates1970-03-19a.xml,19/06/2009 17:36,642K
