type,year,party,vague_score,decade,subj_score,emot_score
PMQs,1978-02-16,LAB,0.1760751040159392,1970,0.09792873993021127,0.1643488572509843
PMQs,1978-02-21,LAB,0.17557651786740852,1970,0.1022864996790902,0.1594265487242254
PMQs,1978-02-23,LAB,0.1739385947173106,1970,0.10708508973552368,0.17003039351572874
PMQs,1978-03-07,LAB,0.1751723138664917,1970,0.130809686886749,0.1632038769416421
PMQs,1978-03-09,LAB,0.1754959702514631,1970,0.10552298023294032,0.16684122049608438
PMQs,1978-04-04,LAB,0.17336921608739017,1970,0.14360656079957015,0.17019256410500086
PMQs,1978-04-13,LAB,0.17552701213189398,1970,0.09508327744929837,0.16410532592589305
PMQs,1978-04-27,LAB,0.1737812720904822,1970,0.11244285048670571,0.16333431867566037
PMQs,1978-05-02,LAB,0.17489674420293708,1970,0.11351928835043781,0.1646405680168832
PMQs,1978-05-09,LAB,0.17503647779580214,1970,0.11290920794474271,0.16678355633771508
PMQs,1978-05-11,LAB,0.17504868091068865,1970,0.10340232421634832,0.1697854630494111
PMQs,1978-05-23,LAB,0.17400980511921352,1970,0.11507316056550435,0.16733880939390364
PMQs,1978-05-25,LAB,0.17465082447597532,1970,0.09817236175989648,0.16771613935420585
PMQs,1978-06-08,LAB,0.17314531419198756,1970,0.12684422806408233,0.16308666570780464
PMQs,1978-11-07,LAB,0.17528693254082967,1970,0.10849343218028833,0.17029776737028443
PMQs,1978-11-30,LAB,0.17431392376291044,1970,0.0970086576089929,0.16383598296597604
PMQs,1978-12-14,LAB,0.1742289770283071,1970,0.09771586883478255,0.16721611554888027
PMQs,1979-01-16,LAB,0.17603416749033046,1970,0.0915158270900349,0.14931302533325722
PMQs,1979-01-23,LAB,0.1742283776365033,1970,0.1229751915717931,0.16676179262712293
PMQs,1979-02-13,LAB,0.17437929186908785,1970,0.12031386486565158,0.16902762426770038
PMQs,1979-02-15,LAB,0.1745594945986419,1970,0.10444061869994531,0.16345394917378403
PMQs,1979-02-20,LAB,0.17432029711300598,1970,0.1105107753705573,0.1669821777710212
PMQs,1979-03-08,LAB,0.1745472985638447,1970,0.0949705442356736,0.1703720888959909
PMQs,1979-05-24,CON,0.17530500507423907,1970,0.08850769058349627,0.16223658480521072
PMQs,1979-06-14,CON,0.17626259966144595,1970,0.09989547319593026,0.16455927817210542
PMQs,1979-06-26,CON,0.17544405074947808,1970,0.10639871487019886,0.16573099814025302
PMQs,1979-07-05,CON,0.17467534123158138,1970,0.09038185409353673,0.16275170002383937
PMQs,1979-07-10,CON,0.17575197807305515,1970,0.08677452343028486,0.16442558102913998
PMQs,1979-07-12,CON,0.1753053464915343,1970,0.1390971248193624,0.1654024077429496
PMQs,1979-10-25,CON,0.17679841177705377,1970,0.09646180905221262,0.16575475652422184
PMQs,1979-10-30,CON,0.1772845120362814,1970,0.08862841343799949,0.16974603369336694
PMQs,1979-11-01,CON,0.1770817659661696,1970,0.08887326684195429,0.16551181432316198
PMQs,1979-11-06,CON,0.17565423021579954,1970,0.1062093498877011,0.16395572007352807
PMQs,1979-11-08,CON,0.17369746799204383,1970,0.10940776423934764,0.16762147617036507
PMQs,1979-11-13,CON,0.17654307384648038,1970,0.08999581655724356,0.16651661058548656
PMQs,1979-11-15,CON,0.17380784976123895,1970,0.11727586443380396,0.16191814816032538
PMQs,1979-11-27,CON,0.174028788816263,1970,0.09907676508905922,0.16339486089644495
PMQs,1979-12-04,CON,0.17699674735121326,1970,0.0990908600128908,0.16259189888381612
PMQs,1979-12-11,CON,0.17428378768580993,1970,0.11205871255391753,0.16162554238374924
PMQs,1980-01-22,CON,0.17533097801920505,1980,0.09094482217591425,0.16229893160645595
PMQs,1980-01-29,CON,0.17445278907780493,1980,0.11008706702423737,0.16290122189996525
PMQs,1980-01-31,CON,0.17542768626724714,1980,0.09198986476680067,0.16314556258999208
PMQs,1980-02-07,CON,0.17442843400317154,1980,0.10810310932620194,0.16249391460953452
PMQs,1980-02-12,CON,0.17557911068173931,1980,0.09003095522486393,0.16176321240521108
PMQs,1980-02-14,CON,0.17714247549601297,1980,0.10278795466639458,0.16877292996347
PMQs,1980-04-22,CON,0.17566655488053645,1980,0.09132301118690578,0.16105074355283125
PMQs,1980-04-24,CON,0.1763434901036811,1980,0.1063656760258576,0.166117030091428
PMQs,1980-05-06,CON,0.17682666474664394,1980,0.0916139853325306,0.16886641609529301
PMQs,1980-05-15,CON,0.1741499147783567,1980,0.09258234557383395,0.16180973830535791
PMQs,1980-06-10,CON,0.1774498005121925,1980,0.09997345236518622,0.1608558484906863
PMQs,1980-06-17,CON,0.17739095931758384,1980,0.0913056246384902,0.16027354379639083
PMQs,1980-06-24,CON,0.17679801662463066,1980,0.09315709243812625,0.16246820153067762
PMQs,1980-06-26,CON,0.1772180811015469,1980,0.09940421003863663,0.15912739572446727
PMQs,1980-07-22,CON,0.17635097575059286,1980,0.08922131282884838,0.1621185508832873
PMQs,1980-07-31,CON,0.17515765526972363,1980,0.08495801763269266,0.16272718271904502
PMQs,1980-11-06,CON,0.17496391581739468,1980,0.09488263260267654,0.1644166517715882
PMQs,1980-11-11,CON,0.17542851402544885,1980,0.10107588579374094,0.16701720117865182
PMQs,1980-11-13,CON,0.17533780672402796,1980,0.08546403079790782,0.16367931999263427
PMQs,1980-11-25,CON,0.17579340486810008,1980,0.09029042552564245,0.1594507352888629
PMQs,1980-11-27,CON,0.1745479144690739,1980,0.10440326559585139,0.16401831730803168
PMQs,1980-12-04,CON,0.17676437877861959,1980,0.08801372577606027,0.16382379269150965
PMQs,1980-12-09,CON,0.17573770247617118,1980,0.0998499093114845,0.16069219405394833
PMQs,1981-01-13,CON,0.1750273192435715,1980,0.09812310808100998,0.1641025073259422
PMQs,1981-01-20,CON,0.1755192695212786,1980,0.09850053926852013,0.16258566892623053
PMQs,1981-01-27,CON,0.17614969408630704,1980,0.10202926553056098,0.16867442553660905
PMQs,1981-02-03,CON,0.17652541511434813,1980,0.10382680851504865,0.16554426971456535
PMQs,1981-02-05,CON,0.17683766595090392,1980,0.09900400008957665,0.16963214030536408
PMQs,1981-02-10,CON,0.1761200757958441,1980,0.08866385833802787,0.16331470799594636
PMQs,1981-02-24,CON,0.17502572423527304,1980,0.10683845268261072,0.16760206675559744
PMQs,1981-03-02,CON,0.17489729027364442,1980,0.1075651560301113,0.16590431651027968
PMQs,1981-03-03,CON,0.1750283438228322,1980,0.10472231011748234,0.16287693848096366
PMQs,1981-03-05,CON,0.1746522449311901,1980,0.10028904960828584,0.1658071794704928
PMQs,1981-03-10,CON,0.1761646646279708,1980,0.09477392650529538,0.16691450859307838
PMQs,1981-03-12,CON,0.17582539620894364,1980,0.10340625935515745,0.16330826762033032
PMQs,1981-03-19,CON,0.17408450634544975,1980,0.09819504301349301,0.1621345846643241
PMQs,1981-03-26,CON,0.17461057285240253,1980,0.11699764384023432,0.1649166460261101
PMQs,1981-03-31,CON,0.17457122408247996,1980,0.09851427392355312,0.15972143196270194
PMQs,1981-04-07,CON,0.1747487086878313,1980,0.10851029617064471,0.16379262857481083
PMQs,1981-04-09,CON,0.17598553271306447,1980,0.0983323090644231,0.16582430424387812
PMQs,1981-04-14,CON,0.17566598635638653,1980,0.0977628593478728,0.16545704876005154
PMQs,1981-04-28,CON,0.1755305698881481,1980,0.09792596393883257,0.16548098910027287
PMQs,1981-04-30,CON,0.17716950785375268,1980,0.10132580853188582,0.16500346546770053
PMQs,1981-05-05,CON,0.17616859309346017,1980,0.09408711033919175,0.16680407037837822
PMQs,1981-05-07,CON,0.17572609199006928,1980,0.09877482478015688,0.16485713985265318
PMQs,1981-05-12,CON,0.17557534479336573,1980,0.10031795475085169,0.16447589098356763
PMQs,1981-05-14,CON,0.1759307896623914,1980,0.09296348831331912,0.16589612179826285
PMQs,1981-05-19,CON,0.17532412453545027,1980,0.09404302940476798,0.16458393366712532
PMQs,1981-05-21,CON,0.1764479908872658,1980,0.09933895084699036,0.16338399908526732
PMQs,1981-06-02,CON,0.17586322579490055,1980,0.09855917630002424,0.16466097892704484
PMQs,1981-06-04,CON,0.17640668465279172,1980,0.09497741163373125,0.16426451817225887
PMQs,1981-06-25,CON,0.17616686928194705,1980,0.10475653725777936,0.16736571813020976
PMQs,1981-07-02,CON,0.17646962581802383,1980,0.09745384908469629,0.1593620851197349
PMQs,1981-07-07,CON,0.17628850275870123,1980,0.09453203915324279,0.1653641134972619
PMQs,1981-07-09,CON,0.17682885380187527,1980,0.10148475046455058,0.1686841593576117
PMQs,1981-07-14,CON,0.17375451772075276,1980,0.10207375120734825,0.1656169055028827
PMQs,1981-07-16,CON,0.1756158288282934,1980,0.1135707325304296,0.16545129070977527
PMQs,1981-07-23,CON,0.17486846632358852,1980,0.09761712220133846,0.16690013506473372
PMQs,1981-07-28,CON,0.17529613747456685,1980,0.09229346411583556,0.16070244416170665
PMQs,1981-07-30,CON,0.17624865547813726,1980,0.10328750966289088,0.1646481385509096
PMQs,1981-11-10,CON,0.17471070458138166,1980,0.10918973080358162,0.1651250247747729
PMQs,1981-11-12,CON,0.1748721047383233,1980,0.10787274194937944,0.16180392196700166
PMQs,1981-11-17,CON,0.1751089739135702,1980,0.09825721247310581,0.16305499707092022
PMQs,1981-11-19,CON,0.17515328574109723,1980,0.09280276935472888,0.16513887106892447
PMQs,1981-11-24,CON,0.17412970108681508,1980,0.0974546808966148,0.1625193869586934
PMQs,1981-12-01,CON,0.17591366988781018,1980,0.09501333080298388,0.1655443121083202
PMQs,1981-12-03,CON,0.17541600080068734,1980,0.09202969163271735,0.16413149660720314
PMQs,1981-12-08,CON,0.17415088368691062,1980,0.10074715579139669,0.16049709073584514
PMQs,1981-12-10,CON,0.17572217240220708,1980,0.10333595550593268,0.16371916966569278
PMQs,1981-12-15,CON,0.1755827853524771,1980,0.09347978734147629,0.16324146217105226
PMQs,1981-12-17,CON,0.1756825655763583,1980,0.09125311497580064,0.16462670515422567
PMQs,1981-12-22,CON,0.17652746604198835,1980,0.10336426595056533,0.1660807175232815
PMQs,1982-01-19,CON,0.17462270712156125,1980,0.09487565913691316,0.16358311469865716
PMQs,1982-01-21,CON,0.1767787084563433,1980,0.0982440107545015,0.16210870276510372
PMQs,1982-01-26,CON,0.175926584232326,1980,0.09887025252671687,0.15992344726843075
PMQs,1982-01-28,CON,0.17508239719090546,1980,0.09086123745864533,0.16732000284883192
PMQs,1982-02-02,CON,0.17678392260066214,1980,0.10275005378993717,0.16938502684866433
PMQs,1982-02-09,CON,0.17473217934869936,1980,0.1066829070980383,0.1609957007809697
PMQs,1982-02-16,CON,0.17449917938245718,1980,0.10398799427903538,0.16487499013135345
PMQs,1982-02-18,CON,0.17652118972383865,1980,0.0997722609171716,0.16181804380101245
PMQs,1982-02-23,CON,0.1740596641463589,1980,0.10607352005007444,0.16408663302000415
PMQs,1982-02-25,CON,0.17436701288438114,1980,0.10214261034922191,0.16368519854788133
PMQs,1982-03-02,CON,0.17546772902863134,1980,0.09666661032619121,0.1618588634953269
PMQs,1982-03-11,CON,0.17496235819606604,1980,0.09527753862858968,0.1651342755545
PMQs,1982-03-16,CON,0.17464405566516206,1980,0.09883603291905942,0.16330850371294306
PMQs,1982-03-18,CON,0.1761255125675473,1980,0.10031030404663709,0.16251646002150344
PMQs,1982-03-23,CON,0.17524628242529777,1980,0.10343075467495756,0.16350282816893016
PMQs,1982-03-25,CON,0.1756573973087228,1980,0.09494572092960658,0.16481092317100557
PMQs,1982-04-01,CON,0.17610846823152648,1980,0.09886522424097076,0.1659293341690264
PMQs,1982-04-06,CON,0.1746202660091664,1980,0.10830905681552846,0.166479257768451
PMQs,1982-04-20,CON,0.17463389632519782,1980,0.09312997509180372,0.1669160054415952
PMQs,1982-04-22,CON,0.17398746648147606,1980,0.1111563512305481,0.16458618503948827
PMQs,1982-04-27,CON,0.17471837560199535,1980,0.09238260683133771,0.16418397465464452
PMQs,1982-04-29,CON,0.17550928225435125,1980,0.1010535080977327,0.16611050649772122
PMQs,1982-05-04,CON,0.17555756479971993,1980,0.09615246055406271,0.16649419687559122
PMQs,1982-05-06,CON,0.1730320540420898,1980,0.10795390758576502,0.16712098982598828
PMQs,1982-05-11,CON,0.1737416604639683,1980,0.09795029868400697,0.16652033533356805
PMQs,1982-05-13,CON,0.17428907514068795,1980,0.10661498008059186,0.16514260999082186
PMQs,1982-05-18,CON,0.177439836131384,1980,0.10911177056217652,0.16452807987777862
PMQs,1982-05-20,CON,0.17526669794405816,1980,0.09973670842361586,0.16539822212842759
PMQs,1982-05-25,CON,0.17505725753378668,1980,0.10424633415212779,0.163452079454817
PMQs,1982-05-27,CON,0.17640021860946922,1980,0.09581937009176161,0.1639721118431582
PMQs,1982-06-08,CON,0.17647286048230018,1980,0.090672840967257,0.16849819563519697
PMQs,1982-06-15,CON,0.17697161823470303,1980,0.09017673306799834,0.16870023335821904
PMQs,1982-06-17,CON,0.17361055819605747,1980,0.09023503270467431,0.16829620455899716
PMQs,1982-06-22,CON,0.17520535423061867,1980,0.10350257978772232,0.16729184456316526
PMQs,1982-06-24,CON,0.1752461883117045,1980,0.10040470078664841,0.1614874813289288
PMQs,1982-06-29,CON,0.17470970664692576,1980,0.1009122296877651,0.1646648446453858
PMQs,1982-07-06,CON,0.1762343593659037,1980,0.10794157456645098,0.16317292569886532
PMQs,1982-07-08,CON,0.17334830087723868,1980,0.10485399143466516,0.16420235675594763
PMQs,1982-07-13,CON,0.17479233505903885,1980,0.09076081566582965,0.16380924912617115
PMQs,1982-07-15,CON,0.1755483108799681,1980,0.0996489985902717,0.1628430141415013
PMQs,1982-07-20,CON,0.17591611699849416,1980,0.09466241968795541,0.16055463211754592
PMQs,1982-07-22,CON,0.17587177626904574,1980,0.1064962775871148,0.16644761168217878
PMQs,1982-07-27,CON,0.17667639665678814,1980,0.10593967631742902,0.16468689784576307
PMQs,1982-07-29,CON,0.17426172957787384,1980,0.10504170626207221,0.16349219897417389
PMQs,1982-10-19,CON,0.17554427134240322,1980,0.10508250339583511,0.1626546205142911
PMQs,1982-10-21,CON,0.17624328368786243,1980,0.10431171678912411,0.16325686653912985
PMQs,1982-10-26,CON,0.1767056604321529,1980,0.09286039825915471,0.16248217144117555
PMQs,1982-11-09,CON,0.1749752500320776,1980,0.1054218870581101,0.16407409452727864
PMQs,1982-11-11,CON,0.1763845111870124,1980,0.09238930955323178,0.1591008648933369
PMQs,1982-11-16,CON,0.17482683363646734,1980,0.09821834134465911,0.16269607700144761
PMQs,1982-11-18,CON,0.17708565229473605,1980,0.08943163128688657,0.1646216778714366
PMQs,1982-11-23,CON,0.17634588177729732,1980,0.0965364784971162,0.164560506058044
PMQs,1982-11-25,CON,0.17678023816203733,1980,0.09654833945600035,0.16266529402856958
PMQs,1982-11-30,CON,0.1752870642490647,1980,0.09386737650281442,0.16357227732720592
PMQs,1982-12-02,CON,0.1763425734477524,1980,0.09693711824161313,0.16612287241156257
PMQs,1982-12-07,CON,0.17719383151535822,1980,0.09771005876267952,0.16128594808000132
PMQs,1982-12-09,CON,0.17679822734867387,1980,0.08901372038825392,0.16111189043502971
PMQs,1982-12-16,CON,0.17866869601332608,1980,0.09022317463256749,0.16136365941756659
PMQs,1982-12-21,CON,0.1759681921671006,1980,0.09453295248457558,0.1635160827932119
PMQs,1982-12-23,CON,0.1763395129326767,1980,0.09586867371139693,0.16759157774885614
PMQs,1983-01-18,CON,0.1746177547300009,1980,0.09710288477156548,0.1640793418514431
PMQs,1983-01-20,CON,0.175314527549734,1980,0.09541641212318473,0.16452916642718393
PMQs,1983-01-25,CON,0.17552256650483716,1980,0.09667756750489197,0.16949848566509124
PMQs,1983-01-27,CON,0.17517957287074715,1980,0.1066833859049083,0.16573671769899323
PMQs,1983-02-01,CON,0.17347339988268337,1980,0.09730491405541741,0.1643933462925056
PMQs,1983-02-03,CON,0.17639949933471277,1980,0.10485622161765447,0.1658425157377471
PMQs,1983-02-08,CON,0.17685227282769297,1980,0.09307242964354362,0.16515487105700052
PMQs,1983-02-10,CON,0.1757606437599209,1980,0.10020151022017966,0.1644575588415544
PMQs,1983-02-15,CON,0.17423683715445532,1980,0.09252767020098804,0.16683355753222415
PMQs,1983-02-17,CON,0.1757001719852751,1980,0.0956021506385274,0.1680711076183575
PMQs,1983-02-22,CON,0.17679828044912535,1980,0.10576639646702944,0.16274135768769601
PMQs,1983-02-24,CON,0.17494215351554607,1980,0.09868841747000305,0.16871135502137116
PMQs,1983-03-01,CON,0.1756594458255797,1980,0.09174350590320796,0.16000482450514075
PMQs,1983-03-03,CON,0.17579111178095155,1980,0.09482502756010917,0.16293183669776645
PMQs,1983-03-08,CON,0.17573888933669743,1980,0.10242951560543523,0.16477319437099094
PMQs,1983-03-10,CON,0.1759340891154242,1980,0.09320573609709862,0.1621300010252853
PMQs,1983-03-15,CON,0.17448276474964933,1980,0.09724370868900958,0.16509683051953253
PMQs,1983-03-17,CON,0.17665222735671138,1980,0.09183254625870335,0.1614142748521603
PMQs,1983-03-24,CON,0.17613163232593002,1980,0.09448024863203111,0.16566115716373178
PMQs,1983-03-29,CON,0.1760733873445645,1980,0.09619353213863736,0.16488609010763855
PMQs,1983-03-31,CON,0.17555280504234866,1980,0.10434327327510132,0.16168662864049607
PMQs,1983-04-12,CON,0.17424105910327498,1980,0.09798201315811911,0.16467405832673757
PMQs,1983-04-14,CON,0.17606163593542784,1980,0.0982231756806233,0.16566220231312967
PMQs,1983-04-19,CON,0.17558686728020984,1980,0.09999283189622807,0.16550433919687346
PMQs,1983-04-21,CON,0.1756721523785083,1980,0.09233848255190566,0.162280123128429
PMQs,1983-04-26,CON,0.17490255300226148,1980,0.09606541945681088,0.16073298150496507
PMQs,1983-04-28,CON,0.17558752734575916,1980,0.09343741548318901,0.16516302486041923
PMQs,1983-05-03,CON,0.1764036840840441,1980,0.08696524991178299,0.1624474908395797
PMQs,1983-05-05,CON,0.17389229127460648,1980,0.10955793477862395,0.16244255124342555
PMQs,1983-05-10,CON,0.17566425680084857,1980,0.09054629155131318,0.16383664707844348
PMQs,1983-05-12,CON,0.17547666955738242,1980,0.09680283512032645,0.163390455824215
PMQs,1983-06-28,CON,0.1741601370318156,1980,0.09807523585062285,0.16183303130483506
PMQs,1983-06-30,CON,0.17562495770281847,1980,0.09324344427190258,0.16306292426856264
PMQs,1983-07-05,CON,0.17454367610674587,1980,0.09340545833613538,0.1646665116535546
PMQs,1983-07-07,CON,0.17579698890693896,1980,0.10097918312968714,0.16497230196093812
PMQs,1983-07-12,CON,0.17599952340646244,1980,0.09804556377736857,0.16147640413869746
PMQs,1983-07-14,CON,0.17703658706855763,1980,0.10132074237783607,0.16097106456625998
PMQs,1983-07-19,CON,0.17610763022033718,1980,0.09582053201524338,0.1627772656073372
PMQs,1983-07-21,CON,0.17627743919467362,1980,0.1040426765874485,0.16362276173377951
PMQs,1983-07-26,CON,0.17607875890032273,1980,0.08461579308237455,0.16394099265604903
PMQs,1983-07-28,CON,0.17508070125469197,1980,0.10010560836271123,0.1649362322674989
PMQs,1983-10-25,CON,0.1745132763919523,1980,0.09367208187914301,0.16601782056347547
PMQs,1983-10-27,CON,0.17483267241687506,1980,0.1040741068737287,0.1616118227452377
PMQs,1983-11-01,CON,0.17360716295198708,1980,0.10054105766843976,0.16253709349377635
PMQs,1983-11-03,CON,0.1766324392649625,1980,0.1008173009460489,0.1616003515045074
PMQs,1983-11-08,CON,0.17467808430237014,1980,0.11405057582048744,0.16549734284367704
PMQs,1983-11-10,CON,0.17453471865394696,1980,0.10380804448868561,0.16500275202626782
PMQs,1983-11-15,CON,0.1756522903347772,1980,0.08823043287065936,0.16241053589433566
PMQs,1983-12-01,CON,0.1747334042879421,1980,0.09128745432482402,0.1601329833882871
PMQs,1983-12-08,CON,0.1746874610922368,1980,0.10307414602692232,0.1616384806012002
PMQs,1983-12-13,CON,0.17530333564712902,1980,0.08438635096740786,0.16312670760178016
PMQs,1983-12-15,CON,0.17555544572459136,1980,0.09900559391547198,0.16857491284402107
PMQs,1983-12-20,CON,0.17547724015131283,1980,0.09977228494743969,0.16802174328627242
PMQs,1983-12-22,CON,0.17618057960900954,1980,0.10664309266481026,0.16516594608401264
PMQs,1984-01-17,CON,0.17521281486897655,1980,0.08878957371738168,0.16142956977137
PMQs,1984-01-19,CON,0.1770568645910206,1980,0.09415669516544296,0.16017661295437224
PMQs,1984-01-24,CON,0.1761664020961156,1980,0.09416733095491307,0.16640824405485088
PMQs,1984-01-26,CON,0.17572323888994484,1980,0.08664443589720466,0.16307383375825593
PMQs,1984-01-31,CON,0.17635585586361027,1980,0.10155004374074839,0.16072998336846359
PMQs,1984-02-02,CON,0.17459970508754946,1980,0.09297554357815808,0.16318719456382255
PMQs,1984-02-07,CON,0.1777104787064997,1980,0.1014709586986699,0.16354638755723616
PMQs,1984-02-09,CON,0.17566623375291604,1980,0.10049652424985119,0.1652775103396384
PMQs,1984-02-28,CON,0.17605863595466167,1980,0.09072457831373901,0.16210033273602129
PMQs,1984-03-01,CON,0.17657680823962163,1980,0.0958179013529836,0.1631499490167917
PMQs,1984-03-06,CON,0.17618192704789565,1980,0.09557735757748778,0.16256790539941565
PMQs,1984-03-08,CON,0.17529717228847408,1980,0.0960985209133577,0.1604548600121806
PMQs,1984-03-13,CON,0.17531253606429342,1980,0.09822291982455841,0.15993272132345998
PMQs,1984-03-15,CON,0.1756338731228633,1980,0.09821181719046486,0.16414515401244065
PMQs,1984-03-22,CON,0.17292335541046192,1980,0.0909195936278475,0.16548437816868944
PMQs,1984-03-27,CON,0.17514164399960974,1980,0.10176945740581682,0.1602064585817397
PMQs,1984-03-29,CON,0.1754703281868093,1980,0.09121683287852748,0.16363029281453578
PMQs,1984-04-03,CON,0.17636539423730865,1980,0.0990157066114711,0.16800776513467683
PMQs,1984-04-05,CON,0.17603307044889838,1980,0.08947125175280571,0.16239111187745744
PMQs,1984-04-10,CON,0.17569046225974705,1980,0.10029055212752619,0.1647461183460008
PMQs,1984-04-26,CON,0.17415109952618493,1980,0.10750924628246747,0.16530683420471792
PMQs,1984-05-08,CON,0.17549051907928256,1980,0.09581929323354356,0.1670337332478946
PMQs,1984-05-10,CON,0.17564976372455304,1980,0.09547541134186935,0.16206962398631153
PMQs,1984-05-15,CON,0.17531061546233018,1980,0.09997012283803598,0.163582737408973
PMQs,1984-05-22,CON,0.1765160121314684,1980,0.0896041819286296,0.16225768070418548
PMQs,1984-05-24,CON,0.1740851148245287,1980,0.09349757837874616,0.16236708132199554
PMQs,1984-06-05,CON,0.1756821170364544,1980,0.08735849780547769,0.16025122000955833
PMQs,1984-06-12,CON,0.17494953165155583,1980,0.0941674410080389,0.1612726032057463
PMQs,1984-06-14,CON,0.17523740002825464,1980,0.09370820514400488,0.1617824385032323
PMQs,1984-06-19,CON,0.17480724151262972,1980,0.09349402671914069,0.1637786269037506
PMQs,1984-06-21,CON,0.1757554549446982,1980,0.09248604293099953,0.16380333564189603
PMQs,1984-06-28,CON,0.17635788554398715,1980,0.09171904312846824,0.1630219843120887
PMQs,1984-07-05,CON,0.17449926624656348,1980,0.09359559950141987,0.16033124038129132
PMQs,1984-07-10,CON,0.17655199247453027,1980,0.09607336750491939,0.16168882236103616
PMQs,1984-07-12,CON,0.17526866831440324,1980,0.08710524884848898,0.16380097044637243
PMQs,1984-07-17,CON,0.1751873769095674,1980,0.10040020449926383,0.1653510343915786
PMQs,1984-07-19,CON,0.1745207963039873,1980,0.10597325738075361,0.162445175820264
PMQs,1984-07-24,CON,0.17640047599495437,1980,0.08974202308413731,0.16232295197216465
PMQs,1984-07-26,CON,0.17504959914276538,1980,0.09749933815761555,0.1632223332727917
PMQs,1984-07-31,CON,0.17672910129035893,1980,0.08950521742475702,0.16177311212437379
PMQs,1984-10-23,CON,0.174274512048178,1980,0.09330928595514094,0.16157928122401846
PMQs,1984-10-25,CON,0.17619025025366997,1980,0.09188662532808801,0.16475179419983624
PMQs,1984-10-30,CON,0.1758949230709522,1980,0.09891195161666837,0.16583080667540906
PMQs,1984-11-13,CON,0.17560692436726325,1980,0.1024450340352299,0.16248117828874203
PMQs,1984-11-15,CON,0.17411978990903224,1980,0.09676877729092409,0.16338186356029538
PMQs,1984-11-20,CON,0.1758430389471812,1980,0.09207624341736773,0.16542519953857396
PMQs,1984-11-22,CON,0.17392710679924658,1980,0.1093264409614077,0.16229750874150545
PMQs,1984-11-27,CON,0.17494421234719917,1980,0.09633359306769312,0.16761254082130905
PMQs,1984-11-29,CON,0.17416838053988082,1980,0.11125948369997289,0.16890919857315223
PMQs,1984-12-06,CON,0.17723073127616304,1980,0.0998871210249807,0.1642433390081799
PMQs,1984-12-11,CON,0.17451772567164506,1980,0.10067613125074473,0.16113534360384482
PMQs,1984-12-13,CON,0.17589054358210118,1980,0.09639116116954473,0.1620554500645113
PMQs,1985-01-10,CON,0.17875444408871385,1980,0.08982924453356146,0.16053531155821138
PMQs,1985-01-15,CON,0.17594720257956123,1980,0.08935121607839099,0.16263729454590345
PMQs,1985-01-17,CON,0.1762329773365237,1980,0.09132844845978823,0.16580476133507416
PMQs,1985-01-22,CON,0.17480823760209038,1980,0.087979602451804,0.16228263440430687
PMQs,1985-01-24,CON,0.1748557291151028,1980,0.10270503129091922,0.16220677202904732
PMQs,1985-01-29,CON,0.17474768249511197,1980,0.0945445186650717,0.16171249160663775
PMQs,1985-01-31,CON,0.17530681912797533,1980,0.09809893575946088,0.16293922199442684
PMQs,1985-02-05,CON,0.174980794209888,1980,0.10196600556333768,0.16558655220187943
PMQs,1985-02-07,CON,0.1734359908688112,1980,0.09101647687756054,0.16317830098827946
PMQs,1985-02-12,CON,0.175082896970536,1980,0.0983239035282247,0.1644385552251446
PMQs,1985-02-14,CON,0.17630975965870863,1980,0.09731931473892848,0.16208898360335955
PMQs,1985-02-19,CON,0.17427008716834833,1980,0.10064249582879338,0.164481543759731
PMQs,1985-02-26,CON,0.17418311797334254,1980,0.0931580003911889,0.16432836946209917
PMQs,1985-02-28,CON,0.17562295441470124,1980,0.10055683728947537,0.16586430980002045
PMQs,1985-03-05,CON,0.17581845226189782,1980,0.10348217043633781,0.1657368419454293
PMQs,1985-03-12,CON,0.17356871723597622,1980,0.10207101959806467,0.1685936798956272
PMQs,1985-03-14,CON,0.1757023400444993,1980,0.09696241208670758,0.16375388413913275
PMQs,1985-03-19,CON,0.1758677270844854,1980,0.09094811709771203,0.1622834250598598
PMQs,1985-03-21,CON,0.17419214513843023,1980,0.10702940102394932,0.1597342023481725
PMQs,1985-03-26,CON,0.1766987497946925,1980,0.09292818222447008,0.1638690940785305
PMQs,1985-03-28,CON,0.17567629739160018,1980,0.08703131194442314,0.16468121648280906
PMQs,1985-04-02,CON,0.17469253561337825,1980,0.08618554493407544,0.15718940103951082
PMQs,1985-04-16,CON,0.1753270464589464,1980,0.09253634253504858,0.16462441330000038
PMQs,1985-04-23,CON,0.17488621902613502,1980,0.09643804298478069,0.16485099062221456
PMQs,1985-04-25,CON,0.17639637750938772,1980,0.09871763034611572,0.16506504266815827
PMQs,1985-04-30,CON,0.1756730608286474,1980,0.09632497907831675,0.16163276615106378
PMQs,1985-05-07,CON,0.17654010746387452,1980,0.09718058339155299,0.166322883478496
PMQs,1985-05-09,CON,0.17464446048963433,1980,0.09922109781808194,0.1634905410349546
PMQs,1985-05-13,CON,0.1760657807490428,1980,0.09563656841691917,0.1626482568122606
PMQs,1985-05-16,CON,0.17473987760735515,1980,0.09247936699421129,0.1602957222140819
PMQs,1985-05-21,CON,0.17506453504694408,1980,0.0966724023969511,0.15665024902917088
PMQs,1985-06-04,CON,0.17580081512197734,1980,0.1012128095071993,0.1619133115333965
PMQs,1985-06-06,CON,0.17438852389139017,1980,0.0910427315068563,0.164228008607681
