type,year,party,vague_inverse_deictic_word_freq,vague_approximator_word_freq,vague_inverse_shield_word_freq,vague_booster_word_freq,vague_avg_semantic_size,subj_subjective_sentence_freq,subj_avg_subjective_sentence_score,subj_speculative_sentence_freq,subj_modal_verb_freq,subj_subjective_adjective_freq,emot_avg_arousal_glasgow,emot_avg_arousal_warriner,emot_avg_valence_glasgow,emot_avg_valence_warriner,emot_avg_valence_rheault,emot_avg_anger_sentence_score,emot_avg_fear_sentence_score,emot_avg_joy_sentence_score,emot_avg_sadness_sentence_score
PMQs,1984-11-15,CON,0.8583815028901733,0.002890173410404624,0.9913294797687862,0.022157996146435453,0.46674863813229567,0.04411764705882353,0.40722978,0.17647058823529413,0.027938342967244702,0.04238921001926782,0.46195525291828793,0.3926835443037975,0.24333385214007783,0.21069873417721519,0.4565329404096916,0.4683144,0.46516788,0.474672,0.44376808
PMQs,1984-11-20,CON,0.8784530386740331,0.0055248618784530384,0.9933701657458563,0.01878453038674033,0.46596684210526323,0.015384615384615385,0.40065223,0.15384615384615385,0.019889502762430938,0.028729281767955802,0.47284842105263164,0.3976072607260726,0.24527368421052634,0.21688448844884492,0.45713948110939606,0.46809795,0.4734968,0.4785965,0.45395285
PMQs,1984-11-22,CON,0.8697729988052569,0.0047789725209080045,0.984468339307049,0.015531660692951015,0.45521920903954805,0.09230769230769231,0.40965152,0.27692307692307694,0.027479091995221028,0.04062126642771804,0.465209604519774,0.399140221402214,0.2602384180790961,0.22585239852398525,0.43689622724033617,0.46243548,0.467949,0.45736703,0.43647864
PMQs,1984-11-27,CON,0.86652977412731,0.006160164271047228,0.9907597535934292,0.02053388090349076,0.472445,0.04938271604938271,0.39184126,0.19753086419753085,0.026694045174537988,0.04106776180698152,0.4893765,0.39921604938271604,0.294738,0.23949382716049383,0.45648353409646464,0.46287608,0.47589573,0.47533974,0.44998556
PMQs,1984-11-29,CON,0.8716773602199817,0.002749770852428964,0.9770852428964253,0.022914757103574702,0.47291127272727274,0.015873015873015872,0.38633916,0.3492063492063492,0.03391384051329056,0.03024747937671861,0.48637854545454545,0.40353400503778336,0.2527170909090909,0.23760705289672548,0.4484629348800971,0.47945812,0.4953982,0.49443707,0.4509743
PMQs,1984-12-06,CON,0.899390243902439,0.0040650406504065045,0.9908536585365854,0.01524390243902439,0.465168487394958,0.037037037037037035,0.39744657,0.2222222222222222,0.017276422764227643,0.04878048780487805,0.4851336134453782,0.4010429799426934,0.2760680672268908,0.22975931232091693,0.4625873443668604,0.4470336,0.47188807,0.46424824,0.42259252
PMQs,1984-12-11,CON,0.8692390139335477,0.003215434083601286,0.9903536977491961,0.01822079314040729,0.4578989528795812,0.06666666666666667,0.41353944,0.2,0.01714898177920686,0.031082529474812434,0.47790942408376963,0.3945170278637771,0.25816753926701574,0.2241547987616099,0.4277578967,0.44790372,0.46504346,0.4572643,0.4324525
PMQs,1984-12-13,CON,0.8843283582089552,0.0009328358208955224,0.9925373134328358,0.020522388059701493,0.45762317073170733,0.047619047619047616,0.3974084,0.19047619047619047,0.021455223880597014,0.036380597014925374,0.47554593495934955,0.3916692913385827,0.2529569105691057,0.2293175853018373,0.42852726929891305,0.45771953,0.4700332,0.46967977,0.42766908
PMQs,1985-01-10,CON,0.9074550128534704,0.006855184233076264,0.9940017137960583,0.011996572407883462,0.4801434504792332,0.053763440860215055,0.39787066,0.12903225806451613,0.011996572407883462,0.04284490145672665,0.4762313099041533,0.4005662100456621,0.25977891373801915,0.22175799086757988,0.44959094413109246,0.43417865,0.45614263,0.45962715,0.41513592
PMQs,1985-01-15,CON,0.8827977315689981,0.0,0.9914933837429112,0.015122873345935728,0.464416,0.04477611940298507,0.39435804,0.13432835820895522,0.01606805293005671,0.02930056710775047,0.47363054545454547,0.40148739495798325,0.2557970909090909,0.23152380952380952,0.4537697250710843,0.44117135,0.46438006,0.45804977,0.4405444
PMQs,1985-01-17,CON,0.8832432432432432,0.0075675675675675675,0.9945945945945946,0.02054054054054054,0.46355507246376804,0.05172413793103448,0.3894377,0.15517241379310345,0.025945945945945945,0.04540540540540541,0.4685386473429952,0.3894513274336283,0.23844444444444446,0.21633628318584072,0.4487032029017858,0.48324415,0.4828977,0.48316455,0.4557016
PMQs,1985-01-22,CON,0.8696969696969696,0.00202020202020202,0.9919191919191919,0.015151515151515152,0.46088421052631584,0.03896103896103896,0.38834637,0.12987012987012986,0.01919191919191919,0.045454545454545456,0.4688021929824561,0.39912615384615385,0.25560263157894736,0.22915692307692306,0.47477816134560435,0.44474497,0.45352355,0.4618982,0.42338157
PMQs,1985-01-24,CON,0.8782452999104745,0.0017905102954341987,0.990152193375112,0.03043867502238138,0.44876475409836064,0.045454545454545456,0.39917138,0.24242424242424243,0.022381378692927483,0.050134288272157566,0.4585233606557377,0.39152196382428944,0.24182295081967212,0.21854780361757106,0.43974154839139346,0.45747122,0.4808786,0.46525997,0.44219288
PMQs,1985-01-29,CON,0.8679867986798679,0.007425742574257425,0.9933993399339934,0.017326732673267328,0.45936909090909095,0.05102040816326531,0.3917283,0.1836734693877551,0.019801980198019802,0.03135313531353135,0.4724174545454546,0.40386915887850466,0.25110836363636363,0.22531308411214954,0.45137785114663215,0.44365948,0.4538689,0.45663252,0.43835995
PMQs,1985-01-31,CON,0.8816362053959965,0.0026109660574412533,0.9895561357702349,0.020887728459530026,0.45493512396694213,0.04938271604938271,0.3877493,0.2222222222222222,0.02175805047867711,0.03307223672758921,0.4621863636363637,0.39137172774869117,0.24248347107438015,0.21937696335078533,0.45478876688435754,0.4613003,0.46964544,0.46594936,0.44510144
PMQs,1985-02-05,CON,0.8718446601941747,0.002912621359223301,0.9893203883495145,0.013592233009708738,0.4665861751152074,0.02564102564102564,0.39112467,0.2564102564102564,0.02233009708737864,0.031067961165048542,0.4952488479262673,0.39746312684365775,0.293852534562212,0.24044837758112098,0.4421364077479167,0.45924413,0.47194174,0.46219903,0.4391014
PMQs,1985-02-07,CON,0.8633165829145728,0.0010050251256281408,0.9849246231155779,0.022110552763819097,0.45440617283950624,0.013513513513513514,0.38018999,0.17567567567567569,0.02814070351758794,0.04120603015075377,0.4833238683127572,0.39650284090909094,0.28244938271604936,0.23719318181818183,0.44330902998423644,0.44653457,0.4622731,0.46041164,0.43349126
PMQs,1985-02-12,CON,0.8820276497695853,0.0018433179723502304,0.9880184331797235,0.020276497695852536,0.45206882591093117,0.0136986301369863,0.39368123,0.2191780821917808,0.025806451612903226,0.0423963133640553,0.47243684210526316,0.3959151193633952,0.2536914979757085,0.2262864721485411,0.43222636323157887,0.47629538,0.47694287,0.46555495,0.4528307
PMQs,1985-02-14,CON,0.902745995423341,0.002288329519450801,0.9897025171624714,0.009153318077803204,0.4391234146341463,0.046153846153846156,0.39613953,0.2,0.017162471395881007,0.04576659038901602,0.4494204878048781,0.3948827586206896,0.23098634146341465,0.2311241379310345,0.4463624685097561,0.46373433,0.47700074,0.46419448,0.43792138
PMQs,1985-02-19,CON,0.8690265486725663,0.0,0.988495575221239,0.021238938053097345,0.4561568376068376,0.058823529411764705,0.39225173,0.23529411764705882,0.02654867256637168,0.033628318584070796,0.4630876068376068,0.3981031746031746,0.23331452991452994,0.22615343915343913,0.482800920124138,0.46406245,0.46497422,0.46972707,0.44196606
PMQs,1985-02-26,CON,0.8721745908028059,0.006235385814497272,0.9828526890101325,0.0171473109898675,0.4602109034267913,0.0196078431372549,0.3916051,0.17647058823529413,0.02260327357755261,0.03507404520654715,0.47856510903426785,0.4036629464285714,0.25698006230529596,0.23176785714285716,0.4720144347404545,0.45418715,0.4655619,0.4619169,0.43073016
PMQs,1985-02-28,CON,0.8842315369261478,0.005988023952095809,0.9850299401197605,0.014970059880239521,0.46756428571428577,0.043478260869565216,0.40395147,0.21739130434782608,0.022954091816367265,0.038922155688622756,0.4713142857142857,0.3976923076923077,0.25907731092436975,0.22538461538461543,0.46916543113841463,0.4660942,0.47217157,0.47048554,0.45262745
PMQs,1985-03-05,CON,0.8828282828282829,0.00202020202020202,0.9888888888888889,0.022222222222222223,0.4664573913043478,0.07142857142857142,0.3995905,0.24285714285714285,0.03232323232323232,0.049494949494949494,0.4682743478260869,0.39172727272727276,0.2620695652173913,0.22338842975206613,0.44216397997512435,0.4664583,0.49279982,0.47896206,0.45400319
PMQs,1985-03-12,CON,0.8700873362445415,0.002183406113537118,0.9792576419213974,0.021834061135371178,0.4567925925925926,0.06153846153846154,0.3924298,0.24615384615384617,0.03056768558951965,0.03820960698689956,0.48285396825396826,0.4046190476190476,0.26835661375661374,0.2246793650793651,0.4555686723011628,0.47072262,0.48631698,0.482195,0.46936765
PMQs,1985-03-14,CON,0.8848996832101372,0.0010559662090813093,0.9904963041182682,0.01689545934530095,0.45648491379310346,0.041666666666666664,0.39825243,0.19444444444444445,0.022175290390707498,0.04118268215417107,0.46295301724137927,0.39461714285714283,0.22565862068965517,0.22493142857142856,0.49534341999337744,0.4512202,0.47961244,0.45978388,0.4298963
PMQs,1985-03-19,CON,0.8798646362098139,0.001692047377326565,0.9915397631133672,0.007614213197969543,0.4683235714285715,0.05747126436781609,0.40477642,0.12643678160919541,0.017766497461928935,0.04230118443316413,0.4701349999999999,0.39843095238095233,0.2479471428571428,0.20757142857142855,0.45867967301105766,0.44917473,0.47160378,0.47012872,0.421374
PMQs,1985-03-21,CON,0.8696109358569927,0.002103049421661409,0.982124079915878,0.025236593059936908,0.46656872246696035,0.1095890410958904,0.40557325,0.2602739726027397,0.033648790746582544,0.033648790746582544,0.4783511013215859,0.3916478873239437,0.23959823788546256,0.2140169014084507,0.4204949697025641,0.44748116,0.4663384,0.45856053,0.4252348
PMQs,1985-03-26,CON,0.8934108527131783,0.003875968992248062,0.9932170542635659,0.020348837209302327,0.458402734375,0.04938271604938271,0.39518172,0.16049382716049382,0.031007751937984496,0.04263565891472868,0.473912109375,0.389,0.248275,0.20990026246719162,0.45103588475226125,0.46754527,0.47723988,0.46413487,0.44732067
PMQs,1985-03-28,CON,0.8782961460446248,0.002028397565922921,0.9929006085192698,0.010141987829614604,0.463646017699115,0.07894736842105263,0.39416626,0.10526315789473684,0.014198782961460446,0.04056795131845842,0.4816592920353982,0.40554313099041533,0.25749734513274336,0.227297124600639,0.4423739234525715,0.46140692,0.47722942,0.4706218,0.43655646
PMQs,1985-04-02,CON,0.8768699654775605,0.004602991944764097,0.9907940161104718,0.02531645569620253,0.446264039408867,0.0,0.39459324,0.11267605633802817,0.02186421173762946,0.0333716915995397,0.4575019704433498,0.40039814814814817,0.21168768472906405,0.19166049382716052,0.4291998818966667,0.43543628,0.46229488,0.45426413,0.42434257
PMQs,1985-04-16,CON,0.878438331854481,0.001774622892635315,0.9929015084294588,0.024844720496894408,0.4542215189873418,0.024096385542168676,0.3920238,0.1686746987951807,0.024844720496894408,0.037267080745341616,0.4762987341772152,0.4035829015544042,0.2625291139240506,0.226,0.458650199861809,0.45823988,0.46316203,0.46798018,0.44498417
PMQs,1985-04-23,CON,0.8767932489451477,0.004219409282700422,0.9864978902953586,0.02362869198312236,0.46038498293515356,0.06315789473684211,0.40767545,0.16842105263157894,0.036286919831223625,0.04135021097046414,0.4705440273037542,0.39606813186813183,0.26455836177474407,0.23675164835164833,0.47458189019244446,0.46202472,0.47078547,0.465878,0.42950878
PMQs,1985-04-25,CON,0.89272030651341,0.0038314176245210726,0.9885057471264368,0.022988505747126436,0.4623337142857143,0.05357142857142857,0.40460104,0.19642857142857142,0.0280970625798212,0.04342273307790549,0.47076628571428564,0.38715734265734264,0.240344,0.2056643356643357,0.4717410182263889,0.4610425,0.47828424,0.48724347,0.44389012
PMQs,1985-04-30,CON,0.8786026200873363,0.0026200873362445414,0.9912663755458515,0.025327510917030567,0.46578125000000004,0.0851063829787234,0.4029423,0.1702127659574468,0.02794759825327511,0.050655021834061134,0.4713765625,0.39916055045871557,0.2511109375,0.22971559633027525,0.4514611279955224,0.4485605,0.4584028,0.4640731,0.4215828
PMQs,1985-05-07,CON,0.9025974025974026,0.008348794063079777,0.9833024118738405,0.011131725417439703,0.45854307692307694,0.0,0.38468277,0.225,0.01855287569573284,0.05473098330241188,0.49096923076923077,0.40954278074866307,0.2724038461538462,0.23585561497326205,0.453290929854067,0.46557897,0.47486317,0.46572345,0.437791
PMQs,1985-05-09,CON,0.8758064516129033,0.00564516129032258,0.989516129032258,0.016129032258064516,0.45027083333333334,0.08235294117647059,0.40899783,0.18823529411764706,0.025,0.04435483870967742,0.4691386363636364,0.39653691275167785,0.24180530303030304,0.20557046979865776,0.4487083601827434,0.4621232,0.47406033,0.47693035,0.44118235
PMQs,1985-05-13,CON,0.8855885588558856,0.0044004400440044,0.9933993399339934,0.0231023102310231,0.45747464114832537,0.07462686567164178,0.3974772,0.1791044776119403,0.019801980198019802,0.033003300330033,0.4761942583732057,0.3911128526645768,0.25198181818181814,0.22569278996865208,0.4446577415297468,0.4598672,0.47038925,0.4678794,0.42504543
PMQs,1985-05-16,CON,0.864185110663984,0.005030181086519115,0.9949698189134809,0.02112676056338028,0.46294819819819816,0.05,0.40002757,0.15,0.023138832997987926,0.03722334004024145,0.46106981981981976,0.3907462686567164,0.23847297297297299,0.20804179104477613,0.4531433054846591,0.45547315,0.45660046,0.45931032,0.4271659
PMQs,1985-05-21,CON,0.8914185639229422,0.0035026269702276708,0.9877408056042032,0.012259194395796848,0.43458990825688076,0.075,0.39030343,0.2,0.02276707530647986,0.03327495621716287,0.4438605504587156,0.3945422885572139,0.20249541284403672,0.185363184079602,0.44201863633444444,0.45029512,0.44991252,0.46151984,0.4172162
PMQs,1985-06-04,CON,0.8831985624438454,0.0017969451931716084,0.9910152740341419,0.026954177897574125,0.4605602189781022,0.056818181818181816,0.40040523,0.22727272727272727,0.026954177897574125,0.03324348607367475,0.46543029197080293,0.3953762376237624,0.24216058394160586,0.2208861386138614,0.4314838803558823,0.4645084,0.45762306,0.46940178,0.44571626
PMQs,1985-06-06,CON,0.8746438746438746,0.007597340930674264,0.9848053181386515,0.018043684710351376,0.45624585152838426,0.0449438202247191,0.38856518,0.15730337078651685,0.026590693257359924,0.03418803418803419,0.4814248908296943,0.3930367231638418,0.2522061135371179,0.2349378531073446,0.43948260402611106,0.46723974,0.469401,0.47437704,0.43866217
PMQs,1985-06-11,CON,0.8842001962708538,0.005888125613346418,0.9862610402355251,0.02649656526005888,0.4595092307692307,0.027777777777777776,0.3913076,0.2361111111111111,0.03140333660451423,0.02747791952894995,0.46795384615384616,0.3864923547400612,0.24844923076923078,0.2267094801223242,0.45898708263937504,0.47057328,0.47569436,0.47389483,0.447441
PMQs,1985-06-13,CON,0.872093023255814,0.005813953488372093,0.9883720930232558,0.009302325581395349,0.45169530516431927,0.016666666666666666,0.3957618,0.13333333333333333,0.018604651162790697,0.03488372093023256,0.46637042253521127,0.39758823529411763,0.23304882629107979,0.21693425605536332,0.44907345346785715,0.46210864,0.47330314,0.47462302,0.43613884
PMQs,1985-06-20,CON,0.8939130434782608,0.0034782608695652175,0.9939130434782608,0.02782608695652174,0.459033904109589,0.08888888888888889,0.40484592,0.16666666666666666,0.036521739130434785,0.043478260869565216,0.4791304794520547,0.40012061403508775,0.26654041095890413,0.24067982456140352,0.43106102414085107,0.45915708,0.47474292,0.46070775,0.4304029
PMQs,1985-06-25,CON,0.8733572281959379,0.0035842293906810036,0.986857825567503,0.017921146953405017,0.46328232044198897,0.04285714285714286,0.38955608,0.17142857142857143,0.021505376344086023,0.038231780167264036,0.4769458563535912,0.39627796610169486,0.2602618784530387,0.23365423728813559,0.44389151186240605,0.46219742,0.47375536,0.4654023,0.4423805
PMQs,1985-06-27,CON,0.876269621421976,0.002770083102493075,0.987072945521699,0.012003693444136657,0.45368853211009175,0.02531645569620253,0.39497274,0.16455696202531644,0.017543859649122806,0.0332409972299169,0.48305550458715596,0.39990060240963854,0.261245871559633,0.22733734939759037,0.440997791658046,0.4669232,0.47571826,0.4729048,0.44653782
PMQs,1985-07-02,CON,0.8864142538975501,0.0022271714922048997,0.987750556792873,0.022271714922048998,0.459748623853211,0.05,0.40125093,0.3,0.034521158129175944,0.04120267260579064,0.47195779816513767,0.4005954415954415,0.2592743119266055,0.2403361823361823,0.4821115414574074,0.4695329,0.47604683,0.48139024,0.4492421
PMQs,1985-07-04,CON,0.8767123287671232,0.0024906600249066002,0.9950186799501868,0.0186799501867995,0.4562558011049724,0.03125,0.3952851,0.109375,0.023661270236612703,0.038605230386052306,0.48117071823204427,0.41030877192982457,0.2596298342541436,0.23293333333333333,0.4669730414711409,0.45556933,0.4716719,0.46695113,0.43560144
PMQs,1985-07-09,CON,0.8941441441441441,0.0033783783783783786,0.9853603603603603,0.016891891891891893,0.44847628865979383,0.05333333333333334,0.39665225,0.26666666666666666,0.024774774774774775,0.037162162162162164,0.48388865979381446,0.3969938650306749,0.25494742268041237,0.21753987730061353,0.434288257904142,0.45485613,0.4734192,0.45365164,0.43540055
PMQs,1985-07-16,CON,0.8809034907597536,0.002053388090349076,0.9958932238193019,0.008213552361396304,0.4752092827004219,0.028985507246376812,0.39116314,0.11594202898550725,0.017453798767967144,0.053388090349075976,0.49552194092827007,0.42014369501466275,0.2852751054852321,0.25487390029325513,0.45029324550490196,0.45345676,0.48886585,0.47963732,0.4353577
PMQs,1985-07-18,CON,0.8979381443298969,0.003092783505154639,0.988659793814433,0.015463917525773196,0.4546748917748918,0.039473684210526314,0.39513656,0.19736842105263158,0.020618556701030927,0.04639175257731959,0.47631428571428575,0.3924736842105263,0.2562805194805195,0.22808864265927978,0.4793059563798742,0.46262756,0.4714979,0.46179205,0.43789226
PMQs,1985-07-23,CON,0.876040703052729,0.0018501387604070306,0.9916743755781684,0.011100832562442183,0.46044770992366413,0.03896103896103896,0.4032677,0.11688311688311688,0.012950971322849213,0.04625346901017576,0.46246564885496183,0.3991714285714285,0.23095496183206107,0.2166441558441559,0.44183631975847953,0.45664573,0.47347558,0.4736556,0.41826454
PMQs,1985-10-29,CON,0.8663967611336032,0.0016194331983805667,0.9870445344129555,0.022672064777327937,0.46207275747508303,0.011764705882352941,0.39688486,0.21176470588235294,0.03076923076923077,0.029959514170040485,0.4729016611295682,0.4108581081081081,0.2480671096345515,0.2309054054054054,0.4671684176099567,0.47545284,0.48171756,0.46934906,0.45140696
PMQs,1985-11-12,CON,0.8881700554528651,0.006469500924214418,0.9907578558225508,0.019408502772643253,0.4612925925925926,0.058823529411764705,0.3917034,0.12941176470588237,0.02310536044362292,0.03512014787430684,0.469482304526749,0.39663852242744063,0.23873744855967077,0.2152084432717678,0.44798195380164835,0.46326107,0.47378668,0.46704006,0.4396816
PMQs,1985-11-14,CON,0.8623762376237624,0.0019801980198019802,0.9831683168316832,0.028712871287128714,0.4573174757281554,0.07792207792207792,0.4044194,0.3116883116883117,0.03762376237623762,0.030693069306930693,0.4791169902912622,0.39125000000000004,0.25748932038834954,0.23053888888888888,0.42800072519896376,0.4822616,0.46871647,0.47070378,0.45378596
PMQs,1985-11-19,CON,0.8806941431670282,0.014099783080260303,0.9815618221258134,0.031453362255965296,0.4580966183574879,0.029411764705882353,0.4003734,0.20588235294117646,0.031453362255965296,0.0455531453362256,0.47787391304347826,0.3969941520467836,0.2714898550724638,0.2223450292397661,0.43227387212561574,0.46174246,0.47063288,0.4623579,0.4400038
PMQs,1985-11-26,CON,0.878095238095238,0.002857142857142857,0.9923809523809524,0.022857142857142857,0.46087375,0.03296703296703297,0.3915409,0.12087912087912088,0.024761904761904763,0.03619047619047619,0.47444958333333337,0.39575396825396825,0.2541308333333333,0.2242328042328042,0.42485879994200004,0.45437863,0.4741023,0.46660304,0.4376882
PMQs,1985-11-28,CON,0.8669724770642202,0.005733944954128441,0.9977064220183486,0.027522935779816515,0.4581976190476191,0.041666666666666664,0.39446533,0.06944444444444445,0.026376146788990827,0.0389908256880734,0.48022761904761907,0.396996996996997,0.2665857142857143,0.22921921921921926,0.4481599532839506,0.4585691,0.4777176,0.4624335,0.4427364
PMQs,1985-12-05,CON,0.8772935779816514,0.0034403669724770644,0.9942660550458715,0.021788990825688075,0.4690839024390244,0.012987012987012988,0.37914997,0.14285714285714285,0.021788990825688075,0.03784403669724771,0.48590000000000005,0.3997070063694268,0.2713112195121951,0.23119108280254774,0.4463941080701657,0.4501043,0.4648152,0.47034287,0.42560294
PMQs,1985-12-10,CON,0.8875545851528385,0.0032751091703056767,0.9847161572052402,0.018558951965065504,0.4585176470588236,0.013513513513513514,0.39065504,0.21621621621621623,0.03165938864628821,0.03820960698689956,0.48097375565610856,0.39140117994100293,0.26141990950226246,0.23210619469026547,0.4449858369921687,0.4575495,0.46421108,0.45872846,0.4346432
PMQs,1985-12-12,CON,0.8782358581016299,0.0019175455417066154,0.987535953978907,0.023969319271332695,0.4606988047808765,0.05405405405405406,0.39076212,0.20270270270270271,0.03355704697986577,0.04314477468839885,0.4749366533864542,0.39460294117647055,0.26851394422310754,0.2180882352941176,0.4599424687714976,0.4636039,0.46583718,0.4657715,0.4452747
PMQs,1985-12-17,CON,0.8765323992994746,0.0008756567425569177,0.989492119089317,0.0148861646234676,0.4577054545454545,0.06493506493506493,0.4014273,0.18181818181818182,0.028021015761821366,0.04115586690017513,0.4654825454545454,0.3983986175115207,0.24749381818181818,0.21798156682027653,0.44600055096292684,0.4716577,0.46936077,0.4748691,0.4431142
PMQs,1985-12-19,CON,0.8734873487348735,0.005500550055005501,0.9867986798679867,0.013201320132013201,0.4599459595959597,0.057971014492753624,0.40166688,0.17391304347826086,0.019801980198019802,0.036303630363036306,0.46607424242424245,0.3858087774294671,0.2412707070707071,0.20978683385579935,0.43873977514496637,0.45255053,0.48017094,0.47156316,0.43340778
PMQs,1986-01-14,CON,0.8804020100502512,0.009045226130653266,0.9899497487437185,0.021105527638190954,0.441777990430622,0.03571428571428571,0.3875866,0.13095238095238096,0.019095477386934675,0.02814070351758794,0.476755023923445,0.3824509202453988,0.24197894736842104,0.2191533742331289,0.4277394050023669,0.47752294,0.46884683,0.46810025,0.44638714
PMQs,1986-01-16,CON,0.8882138517618469,0.006075334143377886,0.9951397326852977,0.019441069258809233,0.4466477528089887,0.041666666666666664,0.39282337,0.16666666666666666,0.019441069258809233,0.0425273390036452,0.4709050561797753,0.39229268292682923,0.25804494382022475,0.22883623693379793,0.44657101310322583,0.45864365,0.46543738,0.45807576,0.42927593
PMQs,1986-01-21,CON,0.8861859252823632,0.0034752389226759338,0.9895742832319722,0.020851433536055605,0.4609818181818182,0.03529411764705882,0.3933502,0.2235294117647059,0.026064291920069503,0.044309296264118156,0.4751625454545454,0.39417257683215134,0.25107854545454544,0.21646335697399527,0.4764178946177777,0.47110927,0.46618485,0.46604434,0.44182655
PMQs,1986-01-23,CON,0.89272030651341,0.0009578544061302681,0.9904214559386973,0.014367816091954023,0.45495195312500003,0.011764705882352941,0.38159534,0.15294117647058825,0.018199233716475097,0.04885057471264368,0.47874726562500003,0.40501061007957556,0.25641640625,0.23104509283819633,0.4637463397502645,0.46582365,0.4821006,0.46421722,0.44226164
PMQs,1986-01-30,CON,0.8871794871794871,0.0020512820512820513,0.9907692307692307,0.018461538461538463,0.4491349794238683,0.03225806451612903,0.3932363,0.12903225806451613,0.01641025641025641,0.03076923076923077,0.4392020576131687,0.39188011695906433,0.20002716049382716,0.19057894736842104,0.43447855436021504,0.4544053,0.45765543,0.46910647,0.4290838
PMQs,1986-02-04,CON,0.8762376237623762,0.0009900990099009901,0.9920792079207921,0.011881188118811881,0.46284094827586203,0.06097560975609756,0.39135653,0.12195121951219512,0.016831683168316833,0.03861386138613861,0.47317887931034486,0.4051383285302594,0.25659310344827585,0.22580403458213255,0.45970185053756907,0.45755717,0.4672324,0.45978588,0.43432152
PMQs,1986-02-06,CON,0.8854064642507345,0.0019588638589618022,0.9931439764936337,0.02056807051909892,0.46614935064935065,0.02702702702702703,0.39335087,0.12162162162162163,0.021547502448579822,0.03721841332027424,0.4768476190476191,0.39528693181818186,0.268808658008658,0.21559659090909092,0.4619745155156863,0.4548615,0.4721297,0.4737498,0.43520677
PMQs,1986-02-11,CON,0.8771399798590132,0.006042296072507553,0.9838872104733132,0.017119838872104734,0.4662376623376623,0.012048192771084338,0.37374786,0.20481927710843373,0.032225579053373615,0.03625377643504532,0.48125844155844155,0.39491267605633806,0.2671965367965368,0.2260957746478873,0.46960473001813186,0.46711424,0.47947288,0.46876493,0.4484087
PMQs,1986-02-13,CON,0.8755760368663594,0.0009216589861751152,0.9917050691244239,0.02488479262672811,0.4590128787878787,0.03571428571428571,0.38886762,0.16666666666666666,0.027649769585253458,0.04055299539170507,0.47148749999999995,0.3976794871794871,0.25814469696969694,0.2225846153846154,0.4637043804574879,0.464878,0.48332155,0.471473,0.44135317
PMQs,1986-02-18,CON,0.889348500517063,0.0,0.9865563598759048,0.020682523267838676,0.4674937238493724,0.04,0.39456463,0.21333333333333335,0.025853154084798345,0.04446742502585315,0.4763707112970711,0.39644897959183684,0.2682820083682008,0.23069387755102042,0.45945258137961165,0.46432737,0.46882543,0.46505144,0.42776945
PMQs,1986-02-20,CON,0.8889925373134329,0.008395522388059701,0.9897388059701493,0.020522388059701493,0.4742926724137931,0.02564102564102564,0.37848634,0.1282051282051282,0.026119402985074626,0.04291044776119403,0.4812793103448276,0.40177337110481587,0.26122241379310346,0.22870254957507083,0.46329072519543146,0.46955004,0.47064576,0.4668045,0.4347983
PMQs,1986-02-25,CON,0.8810289389067524,0.008842443729903537,0.9935691318327974,0.02652733118971061,0.4578919463087248,0.034482758620689655,0.3848609,0.13793103448275862,0.02090032154340836,0.04019292604501608,0.46789395973154363,0.3949033707865168,0.24260067114093956,0.21382921348314607,0.4720632585337662,0.47190467,0.47367737,0.48011833,0.4473119
PMQs,1986-02-27,CON,0.8698372966207759,0.0025031289111389237,0.986232790988736,0.025031289111389236,0.4508593220338983,0.06666666666666667,0.3881578,0.21666666666666667,0.02753441802252816,0.026282853566958697,0.4610033898305085,0.39906338028169014,0.24245536723163846,0.21709154929577462,0.45466681426279065,0.4633603,0.4609651,0.46038118,0.43829954
PMQs,1986-03-04,CON,0.8711656441717791,0.003067484662576687,0.9897750511247444,0.02044989775051125,0.474148085106383,0.0625,0.40824422,0.15,0.024539877300613498,0.050102249488752554,0.47798340425531916,0.40508426966292127,0.2505531914893617,0.23721348314606744,0.4866677612035176,0.44115695,0.46998644,0.471664,0.4260683
PMQs,1986-03-06,CON,0.8667953667953667,0.005791505791505791,0.9903474903474904,0.015444015444015444,0.4577635555555556,0.05128205128205128,0.40141875,0.19230769230769232,0.0222007722007722,0.02895752895752896,0.4520684444444444,0.3917381615598886,0.22216444444444441,0.21391086350974933,0.47670413719930077,0.46328288,0.46915966,0.47174022,0.43813047
PMQs,1986-03-11,CON,0.87857847976308,0.004935834155972359,0.9851924975320829,0.017769002961500493,0.44838942731277537,0.10714285714285714,0.40502694,0.16666666666666666,0.027640671273445213,0.049358341559723594,0.4636334801762114,0.3919162011173184,0.247968281938326,0.21798324022346371,0.44940077814759355,0.45503512,0.46136498,0.46229598,0.42318067
PMQs,1986-03-13,CON,0.9107981220657277,0.003755868544600939,0.9830985915492958,0.024413145539906103,0.4504333333333333,0.04,0.39456832,0.21333333333333335,0.030985915492957747,0.04507042253521127,0.4737414814814815,0.3983325,0.2540925925925926,0.229875,0.4706831659523809,0.46413526,0.48085573,0.45776898,0.43779248
PMQs,1986-04-08,CON,0.8913649025069638,0.003714020427112349,0.9925719591457753,0.027855153203342618,0.4687882845188284,0.0125,0.38681182,0.125,0.022284122562674095,0.04271123491179202,0.4699058577405858,0.39412332439678277,0.2688426778242678,0.22518498659517427,0.4759400381612613,0.46708062,0.47460282,0.4699487,0.43413046
